id,eta_logka_SAEM,eta_logV_SAEM,eta_logCl_SAEM
1,0.1297,-0.320863,-0.306526
2,-0.019661,-0.306126,-0.0884573
3,0.114512,0.539263,0.397196
4,-0.0462415,-0.311041,-0.366039
5,-0.0983661,0.16076,-0.300321
6,0.0292512,-0.0110478,0.0443679
7,-0.0680191,0.039209,-0.175415
8,0.0600205,0.0566271,-0.0796397
9,-0.158869,-0.0745911,-0.490383
10,-0.234441,0.0662492,-0.118456
11,0.197717,0.0291007,0.0010574
12,-0.0812837,-0.0236683,-0.412929
13,0.0122094,0.0952071,-0.107081
14,0.200179,0.074411,0.474213
15,-0.034996,0.0804588,-0.0514142
16,0.0802508,-0.21929,-0.0212655
17,0.142492,-0.21179,0.444809
18,-0.00587497,0.0353388,-0.174176
19,0.0446896,-0.27449,0.386555
20,0.122718,0.204954,-0.00879002
21,-0.131811,-0.218362,0.0504631
22,0.175119,0.0782117,0.241986
23,-0.0486156,-0.351323,0.442148
24,-0.0418144,0.380324,0.149649
25,0.119641,-0.10703,0.05509
26,-0.235497,0.146673,-0.139549
27,-0.0936687,-0.243913,-0.354618
28,0.0177331,0.136237,0.368385
29,0.142798,-0.269095,0.139325
30,0.0810683,0.0821803,0.328421
31,-0.035877,0.246796,0.0937411
32,0.189698,0.00132276,0.463309
33,0.0711958,0.071297,0.0267905
34,0.000218148,0.284529,0.207762
35,0.0336571,-0.198565,-0.248324
36,-0.00846222,0.122891,-0.153821
37,-0.138012,0.0139695,-0.376475
38,0.38346,-0.239249,0.0694547
39,-0.516873,0.590582,0.13435
40,0.0437165,-0.27436,-0.148066
41,-0.705763,0.168856,-0.107553
42,-0.0673283,-0.493232,0.612566
43,0.0390293,0.197584,-0.00398207
44,0.259719,-0.243686,-0.114905
45,-0.15079,-0.0903893,-0.401172
46,0.024092,-0.261035,-0.236559
47,0.102573,-0.232989,-0.322342
48,-0.0404291,-0.148469,-0.206539
49,0.435801,-0.640225,-0.203029
50,-0.0292975,0.179549,0.0517838
51,0.00630233,-0.0871251,-0.0363597
52,-0.622053,-0.126518,-0.778461
53,-0.247803,0.216884,-0.00565023
54,-0.318248,-0.139308,-0.468304
55,-0.0128856,0.479369,0.0291554
56,-0.0808414,-0.275276,-0.252771
57,0.103848,-0.1382,0.652026
58,0.170979,-0.0686971,-0.0676181
59,0.221829,-0.0579124,0.466292
60,0.100565,0.091761,0.0714297
61,-0.15336,-0.605344,-0.21883
62,0.00485835,0.186547,-0.0796334
63,0.0598098,-0.37043,-0.101976
64,0.227021,-0.332168,-0.38929
65,-0.201163,0.232242,0.142511
66,0.0748985,0.130992,0.194564
67,-0.126608,-0.00773676,0.0618161
68,-0.267153,0.317961,-0.101129
69,0.0865736,0.107565,0.188765
70,0.243414,-0.368812,0.898363
71,0.177806,-0.185104,-0.423531
72,-0.1423,-0.113704,-0.178964
73,-0.133237,0.339533,0.400677
74,-0.00453596,-0.101879,-0.253731
75,-0.063015,-0.12579,-0.153305
76,-0.116554,0.0792509,-0.193416
77,0.103579,-0.276593,-0.383817
78,0.00220739,0.0858261,0.073151
79,0.0314147,0.0651598,0.353722
80,0.0171389,-0.0277577,-0.0600822
81,0.11506,-0.00646164,0.0202404
82,-0.0155079,0.152506,0.357637
83,0.0212779,0.112309,-0.173045
84,0.0652327,0.195148,0.460639
85,-0.0440394,0.085592,-0.0588625
86,0.123933,-0.132696,0.250771
87,0.0730389,0.20844,-0.0300651
88,-0.204429,0.216401,0.0630487
89,0.211397,-0.212745,0.0401971
90,-0.103628,0.23328,0.0435126
91,-0.232612,-0.211189,-0.216654
92,0.0441258,-0.333062,-0.0367821
93,0.0720488,0.344128,0.318983
94,0.198046,-0.00804593,0.234373
95,0.0458343,0.013908,-0.159492
96,0.162362,-0.0808981,-0.262483
97,0.00441191,0.175735,0.166833
98,0.0579461,0.270447,0.182823
99,0.129567,-0.331249,0.35902
100,0.0212568,-0.293314,-0.169585
101,0.052611,-0.0116496,-0.574855
102,-0.223707,-0.0092624,0.094857
103,0.137268,0.112648,0.359426
104,0.00996687,0.139384,0.157247
105,0.021515,-0.124127,-0.0914628
106,6.0551e-5,0.0589781,0.00133425
107,-0.25116,0.497432,-0.160788
108,0.0123002,-0.0427863,0.217712
109,0.0109951,-0.178038,-0.189034
110,-0.0336136,0.394475,0.103569
111,-0.0151831,0.201947,0.0200171
112,-0.00141276,0.0133922,-0.253369
113,0.0916629,0.483104,0.061382
114,0.0110616,-0.150708,0.104726
115,-0.0840662,0.218225,0.135012
116,0.00124496,0.202323,-0.157677
117,-0.0853418,-0.116479,-0.214797
118,0.0436888,0.225568,0.100563
119,-0.217868,0.157471,-0.148266
120,0.439634,0.011265,0.0175196
