rep,id,logka,logV1,logCl,logV2,logQ,eta_logka,eta_logV1,eta_logCl,eta_logV2,eta_logQ
1,11,-0.150847727771123,3.97832954682843,1.64246764363594,3.54560263038502,0.893412305157961,-0.0194261739690612,-0.187302634777105,0.285664431780632,-0.370111520298376,-0.730410061575188
1,12,-0.689575243978335,3.66032427317157,1.44203712754157,4.00805162708859,2.02101884702623,-0.558153690176273,-0.505307908433968,0.0852339156862647,0.0923374764051959,0.397196480293079
1,13,-0.149145573306764,4.10245372249396,1.62128209531547,4.29420436291374,1.58510815188479,-0.0177240195047017,-0.0631784591115778,0.264478883460162,0.378490212230344,-0.0387142148483539
1,14,0.0804609563405671,3.81782289413115,1.31784736870848,4.24458274937187,1.37574973876725,0.211882510142629,-0.347809287474383,-0.0389558431468315,0.328868598688474,-0.248072627965897
1,15,0.0124867583581516,4.20856603736006,0.911207669965563,3.90574529480543,1.59519445674098,0.143908312160214,0.04293385575453,-0.445595541889746,-0.00996885587796603,-0.0286279099921696
1,16,-0.0152848012909346,4.39349420358293,1.74290573403176,4.37615322763649,1.34851880508713,0.116136752511128,0.227862021977399,0.386102522176453,0.46043907695309,-0.275303561646022
1,17,-0.632312341715138,4.30588344355104,1.38463197604547,3.27051009603286,2.08171136261016,-0.500890787913076,0.140251261945507,0.0278287641901567,-0.645204054650541,0.457888995877014
1,18,0.269921485745751,4.46114546377156,1.42133994566121,3.68094549360604,1.67385143835647,0.401343039547813,0.295513282166023,0.064536733805898,-0.234768657077361,0.0500290716233245
1,19,-0.0813109771584544,4.1891058414595,1.6213631123562,3.88441633259,1.42060271440358,0.0501105766436079,0.0234736598539671,0.264559900500892,-0.0312978180933934,-0.203219652329567
1,20,-0.0388766474042969,4.23281928200868,1.44638168045414,3.8916963074306,3.08777310796581,0.0925449063977654,0.0671871004031441,0.0895784685988323,-0.0240178432527971,1.46395074123266
1,21,0.273273874192431,4.55895457539357,1.53607708623256,3.6343622622645,1.76314554289044,0.404695427994493,0.393322393788035,0.17927387437725,-0.281351888418898,0.139323176157292
1,22,0.0974373426761322,4.58378924966649,0.629146852659603,3.83973146989832,1.46483023573297,0.228858896478194,0.418157068060959,-0.727656359195706,-0.075982680785077,-0.158992131000177
1,23,-0.139635307010119,4.13707646122396,1.76827319268488,3.83691721728744,1.80392335369765,-0.00821375320805687,-0.0285557203815756,0.411469980829573,-0.0787969333959535,0.180100986964504
1,24,0.260490489255185,4.53941235332193,1.30181487861918,3.86265837468235,2.10201536252449,0.391912043057248,0.373780171716399,-0.0549883332361278,-0.0530557760010502,0.478192995791342
1,25,-0.0371196594960808,3.67174322455486,1.34992814860708,3.59358917049376,1.84987368787859,0.0943018943059815,-0.493888957050677,-0.00687506324822729,-0.322124980189642,0.226051321145444
1,26,-0.535629585856184,4.1940183632346,1.09868742362883,4.1918294731646,1.26515194237665,-0.404208032054122,0.028386181629064,-0.258115788226484,0.276115322481199,-0.358670424356501
1,27,0.26470776592514,4.32480832305373,1.5427419283153,3.84008512549453,1.25491938619947,0.396129319727203,0.159176141448192,0.185938716459987,-0.0756290251888663,-0.368902980533675
1,28,-0.404874925561007,4.74969360712342,1.30392161437749,3.82923712751795,1.56702416821806,-0.273453371758945,0.584061425517887,-0.0528815974778194,-0.0864770231654433,-0.0567981985150878
1,29,-0.429057225044091,4.18525378356315,1.38717350603711,3.86954084867581,2.11706296172723,-0.297635671242028,0.0196216019576188,0.0303702941818034,-0.046173302007583,0.493240594994081
1,30,-0.253739693326278,3.94652438306818,1.0397089359947,4.06610022343489,2.75077245419297,-0.122318139524215,-0.21910779853736,-0.317094275860612,0.150386072751497,1.12695008745982
1,31,-0.430557032166642,3.74871255293768,1.55744829946588,3.53093309505464,1.01531831583926,-0.29913547836458,-0.41691962866785,0.200645087610575,-0.384781055628752,-0.608504050893893
1,32,-0.535875487676447,3.62828970088077,1.61988315185541,3.82161109872187,1.93560006500867,-0.404453933874385,-0.537342480724763,0.263079940000106,-0.0941030519615307,0.311777698275518
1,33,-0.448612821438295,3.79160789809332,1.02099970774935,3.95684226055448,2.43236994023696,-0.317191267636233,-0.374024283512214,-0.335803504105961,0.0411281098710812,0.80854757350381
1,34,-0.545501783161401,3.99664169589086,1.16275253378064,4.01576536403617,1.45564494116356,-0.414080229359339,-0.168990485714673,-0.194050678074667,0.100051213352773,-0.168177425569585
1,35,0.0273973554483387,4.17463814239582,1.47018024471081,4.08481878502835,1.87093668321699,0.158818909250401,0.00900596079029015,0.113377032855504,0.169104634344952,0.247114316483837
1,36,0.575943883334498,3.89727850048874,1.5433184224975,4.07409160476076,1.63559639991377,0.70736543713656,-0.268353681116797,0.18651521064219,0.158377454077366,0.0117740331806218
1,37,0.0844845197716525,3.80862203218142,1.28017645189914,4.36456936657677,1.76787528165311,0.215906073573715,-0.35701014942411,-0.076626759956169,0.448855215893369,0.144052914919956
1,38,-0.323211598428963,3.90487631988547,1.1660068494063,4.08513823830442,0.957404154616561,-0.1917900446269,-0.26075586172007,-0.190796362449011,0.169424087621025,-0.666418212116587
1,39,-0.297175152631728,4.60558490154531,1.37339875382326,3.96463457400821,1.06208089115239,-0.165753598829666,0.439952719939775,0.0165955419679527,0.0489204233248173,-0.56174147558076
1,40,-0.68754727605185,4.32570304476586,1.06710902697314,3.65929425333161,1.27545305293446,-0.556125722249787,0.160070863160322,-0.289694184882166,-0.256419897351789,-0.348369313798691
1,41,-0.159768871791756,4.36815073389824,1.48304319186839,3.96248318130707,1.63155100647361,-0.0283473179896938,0.202518552292704,0.126239980013085,0.0467690306236688,0.00772863974046278
1,42,-0.765985415755997,3.88687762555982,1.77182365547454,3.64432138699576,0.99458665500403,-0.634563861953934,-0.278754556045715,0.415020443619231,-0.271392763687641,-0.629235711729119
1,43,-0.509876453870395,4.14360532054282,1.10715474837392,3.79281376495216,1.88025138722474,-0.378454900068333,-0.0220268610627121,-0.249648463481387,-0.122900385731239,0.256429020491591
1,44,0.104731587859173,4.113731040479,1.71316265257159,4.05592497396088,1.09747929108947,0.236153141661235,-0.0519011411265353,0.356359440716284,0.140210823277485,-0.526343075643681
1,45,-0.0636515954196938,4.01972843195563,1.71779477440259,4.05600073762452,1.98553868553578,0.0677699583823684,-0.145903749649902,0.360991562547277,0.140286586941119,0.361716318802628
1,46,-0.0860371826480322,4.12919405584569,0.581129518137739,3.97582525862335,1.83713298287138,0.0453843711540301,-0.036438125759843,-0.77567369371757,0.0601111079399557,0.213310616138229
1,47,-0.519660359297524,4.17615808004206,1.52132697707295,3.60700621918441,1.43759226995475,-0.388238805495462,0.0105258984365273,0.164523765217645,-0.308707931498982,-0.186230096778394
1,48,-0.656683052117693,3.55150398139867,1.42526507241031,3.53366197591659,1.3810421663728,-0.525261498315631,-0.614128200206866,0.0684618605550031,-0.382052174766805,-0.242780200360351
1,49,-0.303014911984252,3.82364454446676,1.11754341314921,4.1648893748482,1.8046980936278,-0.17159335818219,-0.341987637138776,-0.239259798706097,0.249175224164805,0.180875726894656
1,50,0.308547560513673,4.3646772870714,1.62326467015175,3.99035404820352,1.87289706317134,0.439969114315736,0.199045105465869,0.266461458296442,0.074639897520119,0.24907469643819
1,51,-0.067850123450673,4.10254577661577,1.25381878696606,3.69558325182793,2.30456536805499,0.0635714303513892,-0.0630864049897681,-0.102984424889247,-0.220130898855467,0.680743001321839
1,52,0.179401684843263,4.16968517230745,1.80088511548295,3.44188100580144,2.07315512139943,0.310823238645325,0.00405299070191845,0.44408190362764,-0.473833144881953,0.449332754666279
1,53,-0.0747651180471181,4.51533057874286,1.05323571331807,3.64223469750922,1.35200693601882,0.0566564357549442,0.349698397137325,-0.303567498537237,-0.27347945317418,-0.271815430714329
1,54,-0.0850423189595159,4.00400455343185,1.26171381922906,3.48670772773762,2.44934911066847,0.0463792348425463,-0.16162762817368,-0.0950893926262519,-0.429006422945775,0.825526743935319
1,55,-0.184351390739695,4.4482074573797,1.98864251951956,3.78020806514363,1.57260381343365,-0.0529298369376329,0.28257527577416,0.631839307664252,-0.135506085539766,-0.0512185532994986
1,56,-0.668121526754481,4.20586917698291,1.34933195094611,3.71324443270283,1.36805346410102,-0.536699972952419,0.0402369953773762,-0.00747126090920203,-0.20246971798057,-0.255768902632133
1,57,-0.142095367840208,4.65619797077919,1.79620976883334,3.82593765001047,1.18892678356201,-0.0106738140381454,0.490565789173652,0.439406556978031,-0.0897765006729223,-0.434895583171137
1,58,0.0242788100182776,4.13551109369099,1.48297991935128,4.34092472495422,0.971584633969397,0.15570036382034,-0.0301210879145488,0.126176707495969,0.425210574270827,-0.652237732763752
1,59,-0.327254099156647,4.30723712231575,1.01637929442717,3.78145110015328,2.22844188234819,-0.195832545354585,0.141604940710214,-0.340423917428142,-0.13426305053012,0.604619515615039
1,60,-0.386358577332113,4.20386156829415,1.18163725184709,4.11019416836337,0.875164724826197,-0.254937023530051,0.038229386688613,-0.175165960008221,0.194480017679972,-0.748657641906952
1,61,0.13293455758234,4.56616209857823,1.21944966417241,3.83131312606554,1.95809170721588,0.264356111384402,0.400529916972694,-0.137353547682898,-0.0844010246178617,0.334269340482731
1,62,-0.0816728123407505,3.98157490462364,1.33870045107884,3.71015323577724,1.08424728344726,0.0497487414613117,-0.184057276981899,-0.0181027607764672,-0.205560914906161,-0.539575083285887
1,63,-0.305397051017024,4.31378622425953,1.44705755507024,4.3038335956002,0.615697943454223,-0.173975497214962,0.148154042653998,0.0902543432149325,0.388119444916806,-1.00812442327893
1,64,0.211279988998286,4.45387769088202,1.41665336548394,4.07736016621797,2.20212108198742,0.342701542800348,0.288245509276489,0.0598501536286276,0.161646015534568,0.578298715254269
1,65,-0.466220362712729,4.04931716495741,1.53677778552511,4.06179560013795,1.70389541074245,-0.334798808910667,-0.116315016648129,0.1799745736698,0.146081449454551,0.0800730440092972
1,66,-0.156106457840364,3.78815098430083,1.02428582985545,3.65277556588198,1.72181622595417,-0.0246849040383013,-0.377481197304701,-0.332517381999855,-0.262938584801416,0.097993859221019
1,67,0.455144048319385,4.0662759452328,1.48622391056403,4.15067602830688,1.87990955584645,0.586565602121447,-0.0993562363727314,0.129420698708725,0.234961877623488,0.256087189113304
1,68,-0.0520657524976317,4.26304289310379,1.65786716759127,3.95662463956422,1.77937318299473,0.0793558013044306,0.0974107114982532,0.301063955735957,0.0409104888808254,0.155550816261578
1,69,0.234210109199928,4.18976108421916,1.15159737587616,4.17365134487093,2.34902548265765,0.36563166300199,0.0241289026136284,-0.205205835979148,0.25793719418753,0.725203115924501
1,70,-0.407381258399437,4.34195548353043,1.2316596180936,4.16198408949257,2.02533500550171,-0.275959704597375,0.176323301924894,-0.125143593761707,0.246269938809172,0.401512638768565
1,71,-0.281295863155563,3.75057722836315,1.67398361874929,4.16092062705229,2.25179941604902,-0.149874309353501,-0.415054953242383,0.317180406893983,0.245206476368891,0.627977049315868
1,72,-0.0569724779458839,4.27506504690144,2.11968391712744,3.77224389883213,1.50226632042745,0.0744490758561784,0.109432865295908,0.762880705272129,-0.143470251851268,-0.121556046305695
1,73,0.20805158786789,4.04921198979652,1.58188852355493,3.99065851052976,1.69850992966006,0.339473141669952,-0.116420191809015,0.225085311699626,0.0749443598463646,0.0746875629269101
1,74,-0.118929704734594,3.46729094964605,1.26344477271658,3.34258562845382,1.42479100621099,0.0124918490674686,-0.698341231959481,-0.0933584391387288,-0.573128522229577,-0.199031360522155
1,75,-0.302255617875281,4.17288567494296,1.44896174534563,3.71523419555895,0.845814250394851,-0.170834064073218,0.00725349333742109,0.0921585334903201,-0.200479955124443,-0.778008116338298
1,76,0.0108160633594368,4.42807398627437,1.86734279720946,3.724618112941,1.53930138231097,0.142237617161499,0.262441804668832,0.510539585354152,-0.191096037742397,-0.0845209844221828
1,77,0.11504029886376,3.88707826091542,1.75791967830691,3.89740575710904,1.46696120061436,0.246461852665822,-0.278553920690113,0.401116466451605,-0.0183083935743613,-0.156861166118786
1,78,0.0398624123156491,4.07610215557013,0.681299341534932,4.10738674960827,1.55262378655886,0.171283966117711,-0.0895300260354057,-0.675503870320377,0.191672598924878,-0.0711985801742914
1,79,-0.363300340595348,3.83801910720135,1.24427830662785,3.86934871961326,1.2311707933181,-0.231878786793286,-0.327613074404182,-0.11252490522746,-0.0463654310701322,-0.392651573415046
1,80,0.528016366683533,4.07630260384085,1.63535457164614,3.87618878388383,1.95615198618554,0.659437920485595,-0.089329577764687,0.278551359790836,-0.0395253667995674,0.332329619452394
1,81,0.1983477166019,4.18410396786228,1.09346741806777,4.39422808332419,1.65010097424995,0.329769270403962,0.0184717862567449,-0.26333579378754,0.478513932640791,0.0262786075167976
1,82,0.72516704814464,4.59032466305313,1.38532991820473,3.95328276055441,1.0408755510448,0.856588601946702,0.424692481447596,0.028526706349425,0.0375686098710175,-0.58294681568835
1,83,0.0874172142316703,4.39699049600488,1.04085958380263,3.76481352070536,1.02068991179898,0.218838768033733,0.231358314399346,-0.315943628052676,-0.150900629978039,-0.603132454934164
1,84,0.247952925643382,3.89178377829246,1.91559752825419,4.18843932119581,2.31856549428167,0.379374479445444,-0.273848403313079,0.558794316398882,0.272725170512414,0.694743127548518
1,85,0.027182843005802,4.04787510887103,1.30202543344879,3.49685564154764,1.82924669018524,0.158604396807864,-0.1177570727345,-0.0547777784065202,-0.418858509135757,0.205424323452092
1,86,-0.555806483164709,3.76928436418958,2.55984910593473,3.93292771274157,2.32064353931074,-0.424384929362647,-0.396347817415959,1.20304589407942,0.0172135620581773,0.696821172577595
1,87,-0.773519915904988,4.54948383874164,1.05230643609094,3.9768704499774,1.24139984533144,-0.642098362102926,0.383851657136105,-0.304496775764367,0.0611562992939989,-0.382422521401711
1,88,-0.522643510145471,4.30433800923619,1.3989275456116,3.85208760090608,1.81505965633775,-0.391221956343409,0.138705827630658,0.0421243337562909,-0.0636265497773163,0.191237289604604
1,89,-0.489482936542652,4.18817172806814,1.39147729229639,3.92725240221901,1.56132324715622,-0.35806138274059,0.0225395464626068,0.0346740804410774,0.0115382515356157,-0.0624991195769298
1,90,0.025471351225143,4.46866600540496,0.495418801489058,3.55885669194065,1.31907314103705,0.156892905027205,0.303033823799425,-0.861384410366251,-0.356857458742749,-0.304749225696102
1,91,0.108133199957052,3.96454727990251,1.20263036774105,3.95473807683856,2.11473331705792,0.239554753759115,-0.201084901703023,-0.154172844114258,0.0390239261551657,0.490910950324769
1,92,0.2133702998101,4.28273083867272,1.4474055944028,3.92222652274182,1.17407306220409,0.344791853612163,0.117098657067181,0.090602382547494,0.00651237205841904,-0.449749304529056
1,93,0.241238112573557,3.92735718811141,1.16985348335461,4.05066454962798,1.91339747676435,0.37265966637562,-0.238274993494125,-0.186949728500703,0.134950398944582,0.289575110031197
1,94,-0.0713873355439778,4.41963043407849,1.7654161299763,3.75308103427485,1.61256327681587,0.0600342182580844,0.253998252472958,0.408612918120989,-0.162633116408552,-0.0112590899172813
1,95,-0.0842210952587591,4.15295168914577,1.69548130263542,4.07811646838628,1.83912583214793,0.0472004585433031,-0.0126804924597606,0.338678090780114,0.162402317702881,0.215303465414779
1,96,-0.0449374963680856,4.14678992059512,1.36622827392107,4.37592573573629,1.83941314439139,0.0864840574339766,-0.0188422610104118,0.00942506206576632,0.460211585052891,0.215590777658239
1,97,0.212791991673816,4.15124960431635,1.23478398429025,3.48260411342871,2.06814451087975,0.344213545475878,-0.0143825772891839,-0.122019227565055,-0.433110037254683,0.444322144146605
1,98,0.0263275074908751,4.28087539334715,0.600433212621683,4.08588388673504,1.25765576580193,0.157749061292937,0.115243211741618,-0.756369999233625,0.170169736051639,-0.366166600931215
1,99,0.242458527061911,3.95717139819394,1.29955144768615,3.67538634210877,2.31053597838957,0.373880080863973,-0.208460783411591,-0.0572517641691617,-0.240327808574631,0.686713611656417
1,100,-0.28953163463757,4.1799756353549,1.46695630096405,3.81770691024406,1.26587252373614,-0.158110080835508,0.0143434537493698,0.110153089108741,-0.0980072404393373,-0.357949842997008
1,101,-0.382572452926446,4.44484179926252,1.4206131124568,3.88352384099185,2.76550804561348,-0.251150899124384,0.279209617656983,0.0638099006014869,-0.0321903096915461,1.14168567888033
1,102,0.113485399790758,4.37728222921976,1.70287328135548,4.75268955971969,1.97071843657554,0.24490695359282,0.21165004761423,0.346070069500169,0.836975409036295,0.346896069842395
1,103,-0.316534348828913,4.11194089115693,1.31974394649561,3.73598385807556,1.36672368532658,-0.18511279502685,-0.0536912904486027,-0.0370592653596964,-0.179730292607834,-0.257098681406566
1,104,-0.717530459568577,3.91160108767597,1.76448423725335,3.62836436801082,0.963388222587874,-0.586108905766515,-0.254031093929567,0.407681025398039,-0.287349782672578,-0.660434144145275
1,105,-0.0585208880544123,4.27574672958177,1.66672722617244,3.33365901163761,1.23998544368603,0.07290066574765,0.110114547976237,0.309924014317128,-0.582055139045787,-0.383836923047121
1,106,-0.465795577649989,4.00350639148223,1.38401305224415,3.92800586274336,0.805679795443761,-0.334374023847927,-0.162125790123305,0.0272098403888434,0.0122917120599682,-0.818142571289388
1,107,0.165404758726514,3.6862050471184,1.16272617289871,3.94734541606633,1.72817811598607,0.296826312528576,-0.479427134487139,-0.194077038956595,0.0316312653829343,0.104355749252917
1,108,-0.381482567652458,4.7865588509362,1.0925806956303,3.84787629551901,1.8454263109278,-0.250061013850396,0.620926669330664,-0.264222516225007,-0.0678378551643917,0.221603944194653
1,109,-0.120445700549119,3.83424358582294,1.23273462101309,4.00872000195676,0.950872346722278,0.010975853252943,-0.331388595782591,-0.124068590842221,0.0930058512733645,-0.672950020010871
1,110,0.160016689334974,4.32671518617787,1.18730046634963,3.90616491575701,1.35333480240484,0.291438243137036,0.161083004572331,-0.169502745505674,-0.00954923492638393,-0.270487564328312
1,111,-0.00952725015000336,4.14955827296239,1.28197447939846,3.73696386314618,1.64616535729389,0.121894303652059,-0.0160739086431478,-0.0748287324568444,-0.178750287537214,0.0223429905607413
1,112,0.28872187790658,4.13017754582896,0.911913431403973,4.04358304982226,1.55986707165038,0.420143431708642,-0.0354546357765724,-0.444889780451336,0.127868899138861,-0.0639552950827738
1,113,-0.598100583271407,3.92283596592858,1.21051225590635,3.63725079577843,0.888409201204226,-0.466679029469345,-0.242796215676955,-0.146290955948956,-0.278463354904965,-0.735413165528923
1,114,-0.894199084889667,4.3544841468643,0.897901194110134,3.71870572238647,1.99331465387662,-0.762777531087605,0.188851965258761,-0.458902017745174,-0.197008428296931,0.369492287143474
1,115,-0.25501177730887,4.08361154711271,1.02442852561985,3.65578357505266,1.61809148487495,-0.123590223506808,-0.0820206344928209,-0.332374686235462,-0.259930575630737,-0.00573088185819648
1,116,-0.191828900943546,4.27957729440672,1.18540697416092,3.97842578239222,0.99233751332846,-0.0604073471414834,0.11394511280119,-0.171396237694389,0.062711631708821,-0.631484853404689
1,117,0.28320465835742,3.83963944958153,1.37342471440258,3.96707294413787,0.444144406259188,0.414626212159482,-0.325992732024007,0.016621502547268,0.0513587934544764,-1.17967796047396
1,118,0.240668411035094,4.5177261574315,1.69126442422119,4.02045538666409,2.12929313520623,0.372089964837157,0.352093975825969,0.334461212365877,0.104741235980689,0.505470768473083
1,119,-0.871313006380395,4.0460989460808,1.64681491891776,4.31808179350255,2.52310232761296,-0.739891452578333,-0.119533235524739,0.290011707062449,0.402367642819154,0.899279960879809
1,120,-0.226227351020956,3.78618432391843,1.06391761735715,3.88983622222281,1.39827722256186,-0.0948057972188942,-0.379447857687109,-0.292885594498163,-0.0258779284605901,-0.225545144171293
