id,logka_SAEM,logV_SAEM,logCl_SAEM
1,0.102926,4.44607,1.0769
2,0.0444779,4.43667,1.37564
3,0.0166785,4.29331,1.23689
4,0.0277391,4.62003,1.53062
5,0.0904969,4.0822,1.38477
6,0.335707,3.84657,0.934278
7,0.167105,4.24509,1.82593
8,0.112071,4.17363,1.56849
9,0.0910532,4.61941,1.98275
10,0.117168,4.27433,1.25941
11,0.00587652,4.39302,1.34208
12,0.00586216,4.34762,1.27193
13,0.0400137,4.05557,1.54031
14,0.204768,4.39355,1.24107
15,-0.0246979,4.20609,1.34949
16,0.0451733,4.35622,1.54227
17,-0.00597859,4.36408,1.27114
18,-0.095624,4.3053,1.42292
19,0.0525004,4.2272,1.26152
20,-0.0956395,4.0199,1.36406
21,-0.0152931,4.22415,1.19374
22,0.11223,4.02017,1.76109
23,0.114871,4.22801,1.35044
24,0.00198723,4.18912,1.28833
25,0.0957098,4.48267,1.21953
26,-0.0397004,3.76376,1.3031
27,-0.0159969,4.20261,1.05661
28,-0.205335,4.15422,1.202
29,0.0703432,4.27735,1.57022
30,0.0294231,4.47865,1.46137
31,0.0413906,4.29203,1.15408
32,0.0924066,4.35768,1.29519
33,-0.0623478,4.21881,1.21385
34,0.185206,4.21604,1.21752
35,0.0978413,4.36684,1.52657
36,0.125672,4.29962,1.73898
37,0.0231153,4.41038,1.31841
38,0.0486168,4.30876,1.51201
39,-0.0322569,4.38222,1.34509
40,0.040552,4.31616,1.48012
41,-0.0606585,4.17037,0.9064
42,0.0580318,4.03898,0.575074
43,0.0572928,4.19365,1.3046
44,0.0150707,4.38153,1.33693
45,-0.0121242,3.95904,0.991569
46,-0.14118,4.34481,1.54092
47,-0.0543875,4.61476,1.56946
48,0.0434122,4.38074,1.61748
49,0.121157,4.23515,1.51004
50,0.00367646,4.32089,1.33216
51,-0.428179,4.25018,0.927214
52,-0.00462381,4.57986,1.34597
53,-0.204749,3.78341,1.56455
54,0.356929,4.09287,1.13268
55,0.0324842,4.3275,1.1898
56,0.0568943,4.35497,1.27611
57,0.0427419,4.41114,1.45049
58,-0.0447631,4.30378,1.65782
59,0.152704,4.33327,1.94835
60,-0.027647,4.11078,1.0201
61,-0.0772487,4.27254,1.50095
62,0.0038686,4.46272,1.21912
63,0.0266835,4.34166,1.33079
64,0.139005,4.28277,1.28132
65,-0.0010938,4.15405,1.31719
66,-0.0112413,4.16355,1.3041
67,0.050953,4.21605,1.08115
68,0.0666218,4.16802,1.48168
69,-0.193655,4.71345,1.45815
70,0.109961,4.25771,1.83184
71,0.0268806,4.19591,1.93664
72,-0.0353938,4.23726,0.986147
73,-0.0280789,4.09005,1.58808
74,0.00980431,4.31602,1.25263
75,-0.00742976,4.26887,1.46367
76,0.0969337,4.14899,2.14981
77,0.0621701,4.40452,1.66018
78,0.0896941,4.34062,1.68554
79,-0.203104,4.25609,1.20354
80,0.104962,4.08955,1.86596
81,-0.0642778,4.51416,1.12156
82,-0.050684,4.27285,0.99987
83,0.401825,4.21002,1.38651
84,0.0359306,4.52597,1.37984
85,-0.0395185,4.24343,1.17099
86,-0.0234557,3.90351,0.548391
87,0.109861,4.25125,1.8466
88,0.000265926,4.43377,1.11804
89,0.00674604,3.98748,1.00713
90,0.00667289,4.1757,1.10101
91,0.253259,4.26672,0.867196
92,0.284855,4.07662,1.11438
93,-0.00822282,3.99781,2.01789
94,0.00942168,4.38281,1.19538
95,0.0870181,4.58307,1.32754
96,0.00221199,4.21012,1.23399
97,0.074368,4.38619,1.24182
98,0.139381,4.14652,1.42388
99,0.20764,4.31062,1.11744
100,-0.0202378,4.41305,1.40892
101,0.224151,4.07832,1.66313
102,-0.000275506,4.08797,0.926895
103,0.0701527,4.48202,1.2319
104,0.0540285,4.18547,1.73882
105,-0.0501696,4.43053,1.21684
106,0.109613,4.23661,1.56122
107,-0.0605183,4.38745,1.26358
108,0.171808,4.40644,1.42616
109,-0.0169082,4.15521,1.61396
110,0.0377706,3.87288,1.24176
111,0.408094,4.05246,1.16538
112,0.0959568,4.475,1.24049
113,-0.00407809,4.16895,0.847213
114,-0.0394086,4.19899,1.02188
115,-0.0919202,4.27351,1.24796
116,0.0877025,4.30281,1.28087
117,-0.085252,4.36116,0.971071
118,-0.0197379,4.27084,1.19564
119,0.0249717,4.46492,1.19822
120,0.150156,4.27544,1.84168
