id,logka_SAEM,logV_SAEM,logCl_SAEM
1,-0.0734089,4.02174,1.20795
2,0.147068,4.13819,1.39134
3,0.126877,3.90633,1.01525
4,0.0884661,4.85924,1.42475
5,0.00452488,4.19978,1.15746
6,0.233715,4.14835,1.73996
7,0.117431,3.93394,1.25011
8,0.286621,4.27692,1.3368
9,-0.492937,4.40867,1.33019
10,0.45633,4.04533,2.21986
11,0.102397,3.96107,1.23692
12,0.169326,4.30742,1.83277
13,0.098529,4.28069,0.907405
14,0.581968,4.07491,1.53641
15,0.19615,4.67549,1.30382
16,0.170523,4.00249,1.02447
17,0.149109,4.39291,1.08942
18,0.252267,4.19534,1.52625
19,0.135006,4.2025,1.42809
20,0.156674,4.00557,1.39185
21,0.051269,4.34254,1.28572
22,0.192197,3.49775,1.29467
23,0.0449069,4.48599,1.19382
24,-0.039265,3.83544,1.21739
25,0.187436,4.18883,1.42775
26,0.117021,4.12528,1.75486
27,0.162165,4.39951,1.2057
28,0.119384,3.88324,1.28187
29,-0.0121761,4.36073,1.06831
30,0.0998539,4.12855,0.834319
31,0.192744,4.57153,1.28709
32,0.783309,3.88983,1.11885
33,0.151169,3.79187,1.64573
34,-0.0560941,3.97276,1.06734
35,0.278629,4.14373,1.74409
36,-0.0349661,4.63708,1.62225
37,0.403763,4.50524,1.13652
38,0.138861,4.34125,1.14577
39,0.0522583,4.03306,1.08314
40,0.24723,3.665,1.51384
41,0.0257133,4.92617,1.43407
42,0.243523,4.24609,1.17865
43,0.168545,4.37199,1.33358
44,0.308373,3.77631,1.24338
45,0.101627,4.07984,1.15423
46,0.10072,4.34116,1.22046
47,0.12496,4.46266,1.28675
48,-0.43342,4.43572,1.64206
49,0.182116,3.87536,1.70243
50,0.157522,3.74487,1.42628
51,0.281295,3.77951,1.49682
52,0.301193,4.15123,1.30291
53,0.0848533,4.70625,1.35528
54,-0.167647,4.37785,1.47478
55,0.187287,4.54196,1.80703
56,0.153996,4.27728,1.73493
57,0.271569,3.94471,1.84267
58,0.316629,4.5288,1.82865
59,0.184077,4.28538,1.10177
60,-0.0206679,4.62114,1.25429
61,0.138866,4.2943,1.48173
62,0.187292,4.21236,1.30916
63,0.117015,4.63751,1.65823
64,0.164865,3.97378,1.66849
65,0.0795434,4.55499,1.05684
66,0.125759,3.71274,1.33277
67,0.0588628,4.26938,1.23057
68,0.126753,4.61747,1.3486
69,0.142324,4.05595,1.35566
70,0.123564,4.25743,1.33374
71,0.215035,4.52704,1.31336
72,0.0494637,4.43558,1.12149
73,0.0556927,4.11959,0.816255
74,0.467373,3.69401,1.39884
75,-0.0740647,4.64786,1.55563
76,-0.105424,4.14156,0.834517
77,0.12673,4.23938,1.31984
78,0.208393,3.99798,1.45072
79,0.163041,4.15685,0.988452
80,0.288669,4.50961,1.67692
81,0.176502,4.42793,1.24688
82,0.0294051,4.07177,1.54441
83,0.0618267,4.20952,1.16653
84,0.181249,4.09105,1.45233
85,0.0947659,4.36843,1.12575
86,0.08797,4.00523,0.942159
87,-0.238039,3.68328,1.22387
88,0.17593,4.00801,1.29193
89,0.149847,4.06462,1.31877
90,-0.262383,3.67665,1.21985
91,0.147095,4.7308,1.44141
92,0.117326,4.0088,1.32296
93,0.0751136,4.54098,1.44635
94,0.215877,4.52534,1.25904
95,0.0784038,4.39208,1.26757
96,0.147506,4.30303,1.64253
97,0.0498693,4.04431,0.744513
98,0.387454,3.87574,1.06386
99,-0.0338936,4.0239,1.25444
100,0.101283,4.76419,1.40242
101,0.114038,3.94631,1.77043
102,-0.0392511,3.85973,1.04462
103,0.179884,4.15165,1.4614
104,-0.119164,4.06725,1.38457
105,0.0763119,4.20192,0.815411
106,0.0769658,4.12902,1.32526
107,0.517576,4.67474,1.35609
108,0.0928473,4.41608,1.19461
109,0.127719,4.23269,1.0665
110,0.136095,4.22363,1.67749
111,0.187514,5.17591,1.50389
112,0.231165,3.98232,1.68833
113,0.182642,4.4518,1.62909
114,0.329588,3.82539,1.34506
115,-0.047782,4.35776,1.10644
116,-0.209607,4.33361,1.00053
117,0.187807,4.22542,1.29728
118,0.033803,4.36125,1.2125
119,0.181717,3.69066,1.45649
120,0.168003,4.22882,1.17259
