id,eta_logka_SAEM,eta_logV_SAEM,eta_logCl_SAEM
1,0.0161342,0.447332,0.199267
2,-0.00310391,0.254737,0.369242
3,0.0135945,0.084804,0.0335812
4,-0.000489224,0.0904356,0.170544
5,0.008978,-0.306509,-0.337125
6,0.0304152,-0.508094,-0.36492
7,-0.0452385,-0.146926,-0.213756
8,0.0382089,-0.113192,-0.26914
9,0.0219612,0.466079,0.223055
10,0.0173179,0.0734552,-0.185539
11,-0.0227071,0.114902,-0.106564
12,0.00202888,0.0943408,-0.0156033
13,0.0192834,-0.123637,0.0980063
14,0.0473072,-0.19625,-0.0951206
15,-0.00331402,0.395472,0.244731
16,0.0131496,-0.302919,0.195207
17,0.00964955,-0.000221551,0.0129048
18,-0.00304849,0.1358,-0.263682
19,-0.00527504,-0.3823,0.184783
20,-0.0116414,-0.129094,0.569942
21,-0.0350969,0.098672,0.575528
22,-0.00287086,0.548978,0.183425
23,0.0772756,-0.264534,0.00410791
24,-0.00657474,0.282201,0.125306
25,0.0250001,-0.093982,0.424676
26,-0.0109225,-0.166893,-0.353818
27,0.02295,0.33945,0.528442
28,-0.0226772,-0.125092,-0.327413
29,-0.00202572,-0.0472963,-0.494137
30,-0.00199835,0.025717,-0.34543
31,-0.00984657,-0.0368209,0.326948
32,0.0210754,-0.126347,-0.336326
33,0.000492484,-0.0310527,-0.0369857
34,-0.0615254,0.598757,0.145455
35,0.0422097,0.156903,0.118497
36,0.0101075,0.225113,-0.196607
37,-0.0621251,0.204308,-0.306705
38,0.00436367,0.00555623,-0.493902
39,-0.0260963,-0.14861,0.0556819
40,0.0315388,0.243628,0.154773
41,-0.0217908,0.0222371,-0.156164
42,0.00900441,0.244376,0.173998
43,0.0319131,-0.121799,0.219235
44,0.0209942,0.595966,-0.036088
45,0.0224613,-0.290841,-0.355899
46,-0.0235877,0.242744,0.00880924
47,0.0210446,-0.555681,0.0526077
48,0.0434901,-0.382251,-0.41839
49,0.0230897,-0.172222,-0.501079
50,-0.00606001,0.0959301,0.23969
51,-0.0118099,-0.00643724,0.287967
52,-0.00947481,0.0428231,-0.142167
53,-0.00321973,0.180053,0.360053
54,0.00887704,-0.285087,0.641929
55,0.0110779,-0.681322,-0.208807
56,0.00293604,0.308457,0.364901
57,0.0174782,-0.593694,-0.417531
58,-0.007536,0.0822124,-0.234603
59,0.0678416,-0.287786,0.100103
60,0.0228134,-0.37919,0.118903
61,0.0225799,0.0610088,-0.10703
62,-0.00302822,-0.0817926,0.0399948
63,-0.00732487,-0.131257,-0.0132611
64,-0.007965,0.261405,0.077329
65,-0.00820997,0.347012,0.317167
66,0.0309707,0.0159125,0.0363096
67,0.00678702,0.0166692,-0.339416
68,0.0136802,-0.0738974,-0.0528236
69,-0.0105957,-0.268129,-0.503496
70,0.0089498,-0.84565,0.816001
71,-0.0114201,-0.0438229,0.0477631
72,-0.0164385,-0.348651,-0.0614182
73,0.00710018,-0.287348,0.00118252
74,0.00535656,-0.183662,-0.381524
75,0.0226373,-0.0423613,0.234824
76,-0.0267291,-0.254952,0.22644
77,-0.0142178,-0.830848,0.292043
78,0.0374413,-0.2527,-0.0705381
79,0.00951075,0.0156864,-0.456135
80,-0.0762163,-0.0564053,-0.0143792
81,-0.0208351,0.493156,-0.236607
82,-0.0114183,0.451678,0.479673
83,-0.00380267,-0.369191,-0.139527
84,-0.0212629,0.25401,-0.116298
85,-0.0110085,-0.0287493,0.0780829
86,-0.0183545,-0.114779,-0.145893
87,0.021622,0.207622,0.471863
88,-0.000427228,-0.0379849,0.141034
89,-0.0168367,0.633622,0.308026
90,-0.00376146,-0.0438243,-0.299911
91,0.0173871,-0.130825,-0.158714
92,-0.0197248,0.0744041,-0.584968
93,-0.00813097,-0.198077,0.19252
94,-0.00824778,0.230427,-0.319238
95,0.0255265,-0.0409067,-0.0722396
96,0.00914116,0.420581,0.00783228
97,0.00603411,0.124781,-0.0188713
98,0.00947926,0.0941232,0.297825
99,0.00661063,0.0848134,-0.141691
100,-0.0342189,0.315674,0.25206
101,-0.00157129,0.043119,-0.467873
102,0.00330982,-0.155865,-0.383276
103,0.02354,0.238763,0.272273
104,0.0183894,0.0677048,-0.232197
105,0.00908929,0.440838,-0.111205
106,-0.0028547,0.0112186,-0.244146
107,-0.0172509,0.40725,-0.311149
108,-0.0012655,0.0176775,0.279011
109,-0.106691,0.639452,-0.129555
110,0.0295993,-0.285955,-0.0856695
111,0.00366285,-0.316193,-0.0484676
112,0.0044458,0.0838095,0.101168
113,-0.0221777,0.0424647,0.220709
114,0.00289745,0.192023,-0.14228
115,-0.0557184,0.348679,0.1213
116,-0.00628407,-0.348221,-0.00111406
117,-0.0247194,-0.0789078,0.493033
118,-0.00108833,-0.0860404,0.0926188
119,0.0184342,-0.692138,0.313968
120,-0.0207291,0.155772,-0.38845
