id,eta_logka_SAEM,eta_logV_SAEM,eta_logCl_SAEM
1,-0.153675,-0.146291,-0.124556
2,-0.204401,-0.349107,-0.618749
3,0.0393274,0.204162,0.125891
4,0.154119,0.154116,0.0978143
5,0.139534,-0.087473,-0.138848
6,0.283774,0.142754,0.0277659
7,-0.0416408,0.173805,-0.305996
8,0.0478714,0.344862,-0.00309737
9,-0.0582237,0.232305,-0.129129
10,0.0575475,0.203331,0.0131138
11,0.687492,-0.304538,0.0994777
12,0.280604,0.0702444,0.136195
13,0.286405,-0.0675393,0.443891
14,-0.0188246,0.0656265,-0.467993
15,-0.00308026,-0.0561421,-0.131597
16,0.188086,-0.400135,0.208521
17,0.0818825,-0.0964016,0.170957
18,0.236086,-0.506913,-0.130426
19,0.408509,-0.323576,-0.155519
20,0.225127,-0.33386,-0.465655
21,-0.230014,0.191736,-0.238453
22,-0.0326276,-0.282939,-0.120303
23,0.0605003,-0.380279,0.129325
24,-0.215151,-0.120866,-0.203702
25,-0.488437,-0.118594,-0.0187579
26,-0.344847,-0.0119782,0.0670184
27,0.164601,-0.0404106,-0.158929
28,-0.110443,-0.509238,-0.0488977
29,-0.283445,0.340267,0.0294166
30,0.0959596,0.020625,0.257707
31,-0.13874,-0.0148315,-0.0131892
32,0.020881,0.0443265,-0.231017
33,0.0980912,0.223997,0.103376
34,-0.161707,0.0020667,-0.0729341
35,0.333315,0.0520833,-0.101888
36,-0.0454684,0.00241242,-0.27929
37,-0.0316655,0.171445,0.17581
38,0.0558093,-0.0981329,-0.115676
39,0.0702454,0.0274387,0.604151
40,0.247843,-0.0715877,0.170313
41,-0.502957,-0.0268855,-0.351676
42,-0.080765,0.0276129,-0.185451
43,-0.432537,0.238083,-0.185162
44,-0.251565,0.454662,0.236148
45,0.0196095,0.0617066,-0.256592
46,0.0105055,0.469544,0.208966
47,0.153016,0.100707,0.100626
48,0.0707211,-0.261159,0.127679
49,0.0238863,0.0119928,0.0323053
50,-0.0486024,0.279858,-0.327349
51,0.0269362,-0.00495535,0.00748669
52,-0.0821542,-0.103643,-0.333605
53,0.153564,-0.214279,0.146164
54,-1.00823,0.0226039,-0.0907265
55,-0.0329774,-0.281523,-0.00793515
56,0.00284489,-0.0855526,0.0638051
57,0.0619258,0.201803,0.151476
58,0.019208,0.119446,-0.12894
59,0.217145,-0.0100674,0.360845
60,0.0159918,0.22071,0.0872056
61,0.0250495,-0.214889,0.33285
62,0.0781958,-0.228219,-0.359113
63,0.233192,-0.18843,-0.0434765
64,0.0574769,0.0909664,-0.0456547
65,-0.249051,0.221838,-0.323816
66,-0.050804,0.128118,-0.308502
67,0.157248,0.0664331,-0.252956
68,-0.103451,-0.00123381,-0.0430245
69,0.458024,0.36599,0.266368
70,0.0940038,-0.247664,-0.250807
71,0.0727464,0.153518,-0.00977846
72,-0.0365305,0.110253,0.274476
73,-0.0890486,0.0737188,-0.00976304
74,0.00847716,0.442583,0.129982
75,-0.0812528,0.203185,-0.0616706
76,0.0457977,0.244808,-0.0478383
77,0.0549879,-0.512682,-0.00947911
78,0.0520227,-0.139746,-0.102849
79,-0.000832764,0.00272096,0.0673257
80,0.501388,-0.262061,0.343563
81,-0.0863597,-0.0872961,-0.0977683
82,-0.0647553,-0.260637,-0.392925
83,0.303974,-0.237339,0.0318826
84,0.0743765,-0.0219472,0.268113
85,-0.115278,-0.215398,0.134057
86,0.322027,-0.0982752,0.511308
87,-0.0519647,-0.0984528,-0.157887
88,-0.0559546,0.0892444,-0.0466703
89,-0.0156422,-0.127055,0.143107
90,-0.0432044,-0.0901411,-0.11777
91,0.0730347,0.0695442,-0.11256
92,-0.568892,0.2849,0.160223
93,-0.14964,0.281207,-0.265866
94,0.375729,-0.140021,0.762542
95,0.369315,-0.178607,-0.0727698
96,-0.107249,-0.0414212,-0.196251
97,0.188079,-0.362828,0.551371
98,0.113635,-0.154443,-0.0812572
99,-0.0501139,0.0916718,-0.08697
100,0.0887772,0.503679,0.485452
101,0.207957,-0.214816,0.632884
102,0.0924118,0.122506,0.578097
103,0.134841,0.751471,0.250199
104,-0.0883371,0.104575,-0.298039
105,0.00974996,0.0198176,-0.0616379
106,-0.129724,0.0872053,-0.356749
107,-0.0797704,-0.417015,0.399859
108,-0.324609,-0.21362,-0.154366
109,0.0622066,0.2951,0.193967
110,-0.0335474,0.116703,-0.10762
111,-0.353961,0.211556,-0.226209
112,0.187448,0.193808,-0.070527
113,-0.108876,-0.137754,-0.201291
114,-0.255783,-0.202361,-0.177717
115,-0.0922285,-0.0832519,-0.441291
116,-0.227088,-0.0299699,0.264157
117,0.0157582,0.0225637,-0.00415891
118,-0.751867,0.790491,0.124306
119,0.047389,-0.361688,-0.115583
120,-0.0286291,0.0964449,0.0883471
