id,eta_logka_SAEM,eta_logV_SAEM,eta_logCl_SAEM
1,0.046166,0.473775,0.151572
2,0.137019,0.156377,0.259015
3,-0.021446,0.0516643,-0.124434
4,-0.0624415,0.0164236,-0.082871
5,0.0614261,0.215373,0.138028
6,-0.0376363,-0.329151,-0.22194
7,0.27505,-0.0333909,-0.019416
8,-0.0456758,-0.130334,-0.0976082
9,-0.0592484,0.247,-0.32574
10,0.105272,-0.160665,-0.296225
11,-0.0587294,-0.232389,-0.218027
12,0.00387143,-0.210924,-0.286196
13,0.16738,-0.671944,0.460552
14,-0.117511,-0.0752111,-0.121878
15,-0.0733707,-0.478034,-0.153848
16,0.0258111,0.200514,0.0122902
17,0.0409521,-0.141324,0.108789
18,0.213425,-0.434893,0.25833
19,0.0845262,-0.0817978,-0.0259531
20,-0.119414,-0.61135,-0.0743949
21,-0.0698672,0.0421577,0.042932
22,-0.0180974,0.256603,0.151846
23,0.448855,-0.321443,-0.129964
24,-0.0430314,-0.0855651,-0.0759075
25,0.24198,-0.0109445,0.65122
26,-0.590744,0.352581,-0.226016
27,0.00800107,-0.461163,0.288626
28,0.00994372,-0.271139,0.317458
29,0.247345,-0.0116996,-0.0216309
30,-0.0617618,-0.278592,-0.163257
31,-0.179163,-0.502587,0.219264
32,0.0896748,0.557962,0.329956
33,-0.00786867,-0.0437253,-0.230793
34,0.637349,-0.677733,0.611499
35,0.0179822,0.51258,0.00360387
36,0.0240814,0.134992,0.04686
37,-0.195373,-0.299001,-0.180902
38,-0.623111,0.0209746,-0.00109988
39,-0.596093,0.236823,-0.0647171
40,-0.285933,0.237434,0.28215
41,-0.0244036,-0.0959316,0.149408
42,-0.0720734,-0.251106,-0.247938
43,0.149614,0.508283,0.169568
44,-0.0560676,0.309927,-0.0379225
45,0.375537,-0.00398893,0.302071
46,0.357281,-0.168238,-0.0380326
47,0.0847499,-0.424891,0.0498779
48,0.00116851,0.285926,0.316351
49,0.111199,0.165672,0.0363118
50,-0.01013,0.0269863,-0.0811248
51,0.0893027,-0.281407,-0.0402274
52,0.0380577,0.349492,-0.0448545
53,-0.0385865,0.26304,0.00266945
54,-0.209519,0.262931,-0.0933133
55,0.0377365,0.00989171,-0.0283024
56,-0.0615245,0.255763,0.101491
57,-0.0121445,0.121428,-0.128443
58,-0.0238373,0.336293,0.174443
59,0.0707286,0.116552,-0.313778
60,-0.213827,-0.330557,-0.205243
61,-0.0833323,-0.0193224,-0.141087
62,0.186042,0.0556499,-0.180133
63,-0.170644,-0.187475,-0.375444
64,0.0249184,-0.243347,-0.12189
65,0.299234,0.0241898,-0.221455
66,-0.00369773,0.428972,0.046988
67,0.020374,0.0302792,-0.0987387
68,0.260049,0.19654,0.128556
69,0.0448968,0.193418,-0.0886081
70,-0.283652,0.143045,-0.0914912
71,0.322572,-0.201681,-0.171132
72,0.0174504,-0.0637779,-0.0430389
73,0.0207869,0.372703,-0.109972
74,-0.0199228,-0.118126,-0.0941065
75,-0.216009,0.598873,0.260672
76,-0.389685,-0.0301113,0.856111
77,-0.227107,-0.596928,-0.370806
78,-0.0991746,0.0285764,-0.452706
79,0.122464,0.0739376,0.304619
80,-0.00874992,-0.000138555,-0.301418
81,-0.119069,-0.046256,0.282594
82,-0.0658443,-0.0543085,-0.218687
83,0.033036,0.0633035,0.168642
84,-0.433432,-0.0751889,0.834842
85,0.18447,-0.0492924,-0.156672
86,0.227964,0.0233428,-0.102396
87,0.0499433,0.069354,0.14614
88,-0.504671,0.0539829,0.0318986
89,-0.066947,0.409098,-0.11884
90,0.0478655,-0.238048,0.0874091
91,-0.0967402,0.661001,0.0651087
92,0.444694,-0.0239228,0.213929
93,-0.0655361,-0.085279,0.237525
94,0.0613239,-0.0580975,0.0340597
95,0.0783789,-0.251527,-0.152685
96,0.0314152,-0.00489198,-0.270148
97,-0.218797,0.100271,-0.140094
98,-0.061011,-0.367175,-0.31032
99,-0.241685,0.470151,-0.101809
100,-0.0178985,0.19039,-0.0744258
101,0.131267,0.058371,-0.181534
102,0.0969903,0.556456,0.131688
103,-0.0042222,-0.20457,-0.237988
104,0.0592492,0.0910532,-0.0372442
105,0.0502115,-0.410504,0.0785458
106,0.0422461,-0.23716,-0.435373
107,0.0653147,-0.302825,0.37232
108,-0.000254332,0.00777692,-0.0829706
109,-0.19431,-0.0664219,-0.469815
110,-0.0374936,0.343421,0.022608
111,0.433008,-0.0354732,-0.207377
112,0.0155692,-0.300212,-0.0739637
113,0.0824536,0.348555,0.262997
114,0.0635562,-0.027119,-0.00267641
115,-0.172078,0.291239,0.0324522
116,-0.0693023,-0.41786,-0.388392
117,-0.079057,-0.149686,0.180562
118,-0.377293,0.316232,-0.101933
119,0.11956,0.074247,0.381685
120,0.131878,-0.136513,0.0950126
