id,eta_logka_SAEM,eta_logV_SAEM,eta_logCl_SAEM
1,0.0175032,0.401692,0.033047
2,-0.00408786,-0.184175,0.451977
3,0.00965432,-0.191045,0.140706
4,-0.0261979,0.44667,-0.0730206
5,0.0263917,-0.0523903,-0.0199689
6,-0.0610587,0.499789,0.142249
7,-0.0108933,0.165793,0.0999056
8,-0.0478457,0.141428,0.0495685
9,0.0156208,0.0636954,0.282987
10,0.0188048,-0.210988,-0.360264
11,0.0360399,-0.179052,0.041385
12,0.000578538,-0.073537,0.303663
13,0.0176691,-0.0138778,-0.29169
14,0.0278472,-0.238937,0.278904
15,-0.0375105,0.0379637,-0.299252
16,0.0911926,-0.136485,-0.205901
17,-0.00112499,-0.277314,-0.157703
18,-0.0224272,0.0602577,-0.17949
19,0.00287803,-0.00826962,0.410543
20,-0.0163623,-0.36688,0.00339842
21,-0.00536876,-0.28901,0.074105
22,-0.0104672,-0.554733,-0.587407
23,-0.00526404,-0.091107,-0.41982
24,-0.0511316,-0.0549173,-0.5422
25,0.0319668,0.281089,0.00777604
26,0.0530756,-0.0589461,0.427097
27,0.0975468,-0.169625,0.182723
28,-0.0190534,-0.164942,0.062643
29,0.00948083,-0.102476,-0.0413235
30,-0.0678177,-0.317285,-0.426448
31,0.0231922,-0.50242,-0.317172
32,0.0486434,0.278013,0.585892
33,-0.0177057,0.358141,0.0154906
34,-0.0450531,-0.128848,-0.250252
35,0.0254371,0.230887,0.271353
36,0.0166597,-0.118416,0.0555814
37,-0.068532,-0.0160296,-0.355918
38,-0.00503293,-0.00116257,0.266817
39,-0.0460899,0.0499276,-0.0847547
40,0.061116,-0.224554,-0.233878
41,-0.0308717,0.279884,-0.0615204
42,-0.0194942,0.110035,-0.225108
43,0.0653626,-0.222936,0.262687
44,0.0178474,0.331581,-0.00114338
45,0.0156681,0.206657,-0.105124
46,-0.032483,0.17485,0.0467082
47,0.0296304,-0.650707,-0.25426
48,-0.0434815,0.282057,-0.0775407
49,0.0339889,-0.220384,0.280111
50,-0.066317,0.217536,-0.0317982
51,-0.00739055,0.022973,0.130454
52,0.0302228,0.0597438,0.181222
53,0.0287274,0.133386,-0.150583
54,0.00692417,-0.137777,0.214945
55,0.00886292,0.0942613,-0.253966
56,-0.00966657,-0.265999,-0.119857
57,0.0355261,-0.325047,0.440403
58,-0.00339953,-0.048221,0.185961
59,0.0148488,-0.0416859,-0.156379
60,-0.0236402,-0.497357,0.461397
61,-0.0618992,-0.131179,0.0537598
62,0.0244827,0.0942059,0.39743
63,-0.00416551,-0.31762,-0.0215031
64,-0.00414706,0.00632273,-0.159809
65,0.0207702,0.0769016,0.188107
66,-0.0251039,-0.0444617,-0.140469
67,0.0178567,0.261319,0.0467423
68,-0.012015,-0.0903282,-0.25239
69,0.0278388,-0.260114,0.19888
70,0.016981,0.162226,0.131057
71,0.0591961,0.0463607,-0.0886907
72,-0.0796834,-0.0354228,-0.220924
73,0.176232,-0.448297,0.258906
74,-0.0198038,0.0133879,0.223188
75,-0.0644413,-0.0435116,-0.150544
76,-0.0907218,-0.0156033,-0.141395
77,0.0660446,-0.313599,-0.0720598
78,0.0300657,0.060949,0.00771184
79,0.003008,0.228437,-0.319972
80,-0.0178754,0.404114,0.000783346
81,-0.106893,0.284603,-0.0868971
82,-0.0552864,0.11841,-0.111315
83,-0.0331421,0.0859584,-0.24602
84,-0.00305637,-0.105748,0.11347
85,-0.0330265,0.171051,-0.0143025
86,0.00623814,0.265078,0.18123
87,-0.0216968,-0.0586608,-0.168441
88,0.00162459,0.2421,0.108258
89,-0.002094,-0.340216,-0.253629
90,-0.0241361,-0.0287863,0.236977
91,0.0224107,0.0266643,-0.0814915
92,-0.00914784,0.148379,-0.377636
93,-0.00109721,-0.439036,-0.204761
94,-0.0103851,0.297126,0.0299222
95,-0.00433892,-0.0551611,0.00107926
96,-0.071738,-0.0454279,0.0403489
97,0.141862,-0.322029,-0.417747
98,0.00904622,-0.309293,-0.138439
99,-0.00394145,0.0288761,-0.16665
100,-0.039267,-0.243879,0.0280013
101,0.0475696,0.335094,0.209105
102,-0.00918315,-0.0206822,0.207993
103,0.0313948,0.286745,0.238109
104,0.0512042,-0.059806,0.226715
105,-0.0312696,0.661961,0.127059
106,-0.0315308,0.0632051,0.288917
107,-0.014198,0.311638,-0.139284
108,0.0046702,0.0315537,-0.00379639
109,-0.169406,0.212269,-0.056708
110,-0.0188826,0.301387,0.0408862
111,0.0510722,-0.160306,0.152063
112,0.0341541,0.321008,0.0672789
113,-0.00815828,0.339136,0.0291696
114,0.0357867,-0.0757176,-0.000701055
115,-0.124912,-0.0409286,-0.0290449
116,0.0560686,-0.0322377,0.33374
117,-0.0466895,-0.114301,-0.371701
118,0.0533259,0.00682673,-0.155348
119,0.0275675,0.52198,0.135178
120,0.0172383,-0.252956,-0.00571276
