id,eta_logka_SAEM,eta_logV_SAEM,eta_logCl_SAEM
1,0.0107227,0.209322,-0.301427
2,-0.198732,0.240167,-0.0933529
3,0.0445708,0.0403159,0.31917
4,0.00856609,0.0270066,0.261961
5,0.0269937,-0.0792348,-0.567285
6,-0.162616,0.0223678,-0.0816306
7,-0.0477727,-0.0112563,0.309888
8,-0.155213,-0.0232237,-0.0712413
9,-0.0346917,-0.118644,0.156862
10,0.0522861,0.0757799,0.166957
11,0.0138048,0.0471866,0.104906
12,0.00304245,0.293734,-0.14438
13,0.0137208,-0.106568,-0.147335
14,-0.0243472,0.208526,-0.413077
15,-0.210135,0.0251313,0.481786
16,0.0076889,0.193036,-0.220514
17,0.121696,-0.154242,0.827376
18,0.258468,-0.469486,-0.061128
19,0.019128,-0.00325696,0.0399456
20,0.219015,0.130726,-0.0585401
21,-0.0726745,0.51742,0.401165
22,-0.0536403,-0.195053,-0.118365
23,-0.119,0.0775017,-0.303533
24,-0.00056639,0.0117552,-0.0461293
25,0.0211506,-0.154958,-0.292884
26,0.0159644,-0.00323643,0.411093
27,0.0153367,0.188776,0.140161
28,0.154241,0.158628,0.0211361
29,-0.219493,-0.0398656,-0.496129
30,-0.00758773,0.207203,0.0541947
31,-0.0805097,0.370417,0.186307
32,-0.0337112,-0.0191722,-0.354454
33,-0.184264,-0.0548746,-0.320537
34,-0.0392252,-0.258604,0.332594
35,0.0775768,-0.203478,0.00324826
36,0.0346763,-0.283941,-0.275234
37,-0.073054,-0.039886,-0.221839
38,0.0870643,0.23811,0.00657141
39,-0.0536296,0.00274626,-0.0273302
40,0.0377671,0.233679,0.226979
41,0.0617665,0.0996097,0.284639
42,-0.0458694,0.39772,-0.0442123
43,-0.0105298,-0.134165,0.407385
44,0.0368609,0.306876,0.278106
45,-0.0602371,0.162806,0.0435092
46,0.0224162,-0.0920609,-0.337162
47,0.00553561,0.0387896,0.333997
48,-0.0438737,0.1094,-0.0748701
49,-0.000627729,0.0254901,-0.322466
50,-0.0506557,0.322319,0.0364464
51,0.0404385,0.452678,-0.0733609
52,0.0100441,-0.0625553,0.112865
53,-0.00598901,-0.0249697,0.0190905
54,0.0506331,0.139815,0.10305
55,-0.00725369,-0.176042,-0.00295987
56,-0.157283,0.356383,0.24099
57,0.0483456,0.0704831,0.474788
58,-0.053023,-0.261176,-0.555693
59,-0.0486126,0.278304,-0.128308
60,0.0342481,-0.23084,-0.346501
61,0.0793648,0.0310635,0.0655046
62,-0.0174217,-0.0867654,0.03924
63,0.133141,-0.150753,0.0978312
64,-0.0123905,0.193436,-0.0990243
65,-0.10485,-0.0542802,0.673044
66,-0.0333892,-0.231733,-0.663431
67,0.0617881,-0.458186,-0.0236636
68,0.282931,-0.338269,-0.250064
69,-0.0219887,-0.162084,-0.0955923
70,0.117074,0.0368882,0.310375
71,0.018894,-0.111094,-0.106113
72,-0.0795473,-0.158918,0.217791
73,-0.0188319,-0.181242,0.110598
74,0.026591,-0.571521,0.440092
75,-0.0629937,0.463935,0.276379
76,-0.0418116,-0.42413,0.211983
77,-0.100393,0.43632,-0.0698039
78,0.0874092,-0.322181,0.763397
79,0.0517715,0.233108,0.297192
80,0.205571,0.0320077,-0.229819
81,-0.0759657,-0.523257,-0.563601
82,-0.0291274,-0.16313,0.107472
83,0.173825,-0.503998,-0.142948
84,-0.042911,0.0160773,0.614445
85,-0.0702559,0.0898481,-0.0749293
86,0.026026,0.355921,0.023577
87,0.0101922,0.163668,-0.0884886
88,-0.00579359,0.0612179,-0.0677509
89,0.00781269,0.193478,0.371814
90,-0.00192076,-0.21142,-0.631427
91,-0.0430117,-0.0121258,-0.185311
92,0.0541444,-0.132283,0.0439329
93,0.00911549,-0.15607,0.0806278
94,0.0103558,0.0684869,-0.0100179
95,-0.13072,0.0388602,-0.385767
96,-0.00593136,-0.0158725,-0.25505
97,-0.00852549,-0.197155,-0.0356945
98,0.0935497,-0.127627,0.033862
99,0.0341129,0.105006,0.019497
100,-0.0129328,-0.116397,-0.30498
101,0.103738,0.0151175,0.39141
102,-0.00472292,0.128918,0.144992
103,0.0275944,0.011954,-0.0765893
104,-0.101276,-0.24805,-0.773164
105,0.00149283,-0.196501,-0.277813
106,-0.0419016,0.113898,-0.218654
107,0.0778193,-0.330695,0.232626
108,-0.0518655,0.0168098,-0.380766
109,-0.122891,0.162968,0.411574
110,0.00914168,-0.395629,0.469366
111,0.00385004,0.443848,0.15931
112,-0.0247874,-0.00660705,-0.490727
113,-0.0328642,0.176415,0.156681
114,-0.0369601,0.120252,-0.0172369
115,-0.0197023,-0.0556885,-0.0898867
116,-0.0129649,-0.165817,-0.14582
117,-0.0142539,0.27402,0.142824
118,0.00396737,0.0591052,-0.145773
119,0.190665,-0.223729,-0.451331
120,-0.0312737,-0.277724,-0.130427
