id,eta_logV1_SAEM,eta_logQ_SAEM,eta_logV2_SAEM,eta_logVm_SAEM,eta_logKm_SAEM,eta_logV1_mean,eta_logQ_mean,eta_logV2_mean,eta_logVm_mean,eta_logKm_mean,eta_logV1_mode,eta_logQ_mode,eta_logV2_mode,eta_logVm_mode,eta_logKm_mode,eta_logV1_sd,eta_logQ_sd,eta_logV2_sd,eta_logVm_sd,eta_logKm_sd
11,0.547429,-0.0513205,0.0213966,0.0589152,-0.120695,0.52655,-0.0292034,0.081592,0.0478352,-0.11987,0.529311,-0.0349051,0.0218815,0.0524312,-0.157123,0.0593923,0.211539,0.299453,0.185022,0.237961
12,0.0603309,0.00819845,0.298004,0.0406237,-0.223303,0.0559337,-0.0576935,0.405951,0.145916,0.0143559,0.0455311,0.0155849,0.329329,0.119259,-0.0972568,0.0682146,0.184237,0.302202,0.164079,0.247219
13,-0.237597,0.122426,-0.141653,0.321294,-0.175534,-0.214768,0.0881139,-0.0206707,0.22154,-0.243769,-0.225787,0.146811,-0.121598,0.323971,-0.232845,0.059469,0.243386,0.24632,0.157519,0.43347
14,0.0725766,0.0322076,-0.171776,0.0682337,-0.0987443,0.0842138,0.0462173,-0.0439302,-0.0684723,-0.27357,0.0866514,0.0505483,-0.160741,0.0458503,-0.164164,0.0670422,0.246726,0.28174,0.167691,0.376179
15,0.275867,-0.00512876,-0.287793,-0.0448726,0.146096,0.277795,-0.0639252,-0.238386,-0.254557,-0.0953216,0.280147,-0.0376877,-0.342473,-0.0625272,0.0772151,0.0662547,0.270007,0.347719,0.198998,0.236695
16,0.0808923,0.0889657,-0.565713,-0.211127,0.0866408,0.0848629,0.054214,-0.486216,-0.27889,-0.0101204,0.0910361,0.0952394,-0.533464,-0.188298,0.1369,0.0669739,0.23994,0.234673,0.181765,0.399371
17,-0.0836,0.0809781,0.2298,0.525885,-0.458529,-0.0746746,0.0913732,0.272362,0.52102,-0.384221,-0.0757355,0.107228,0.210046,0.558472,-0.427002,0.0634854,0.210476,0.226337,0.134182,0.290542
18,0.0650091,0.0697693,-0.236523,0.0341031,-0.489659,0.0826146,0.0259732,-0.35443,0.353973,-0.108104,0.0859003,0.048335,-0.285634,0.118806,-0.399378,0.0684543,0.185419,0.212809,0.247986,0.28956
19,0.93376,0.0354032,0.122704,-0.0965176,-0.087319,0.926148,-0.0532324,0.144049,-0.038338,-0.0392006,0.92702,0.0530707,0.0813914,0.0268229,-0.0191946,0.060868,0.270549,0.337068,0.231218,0.335763
20,-0.455273,-0.311854,-0.11262,0.0264514,-0.185629,-0.453867,-0.285835,-0.0496017,-0.0563254,-0.340336,-0.452401,-0.266624,-0.182723,0.050086,-0.222499,0.066179,0.20137,0.261998,0.129429,0.369613
21,0.0634652,-0.0944622,-0.127099,0.159113,-0.0837019,0.0461971,-0.056468,-0.0392804,-0.0197007,-0.348096,0.0456456,-0.0698227,-0.124378,0.0651352,-0.256343,0.0646288,0.224867,0.257663,0.199935,0.348091
22,0.393458,0.0267595,-0.265593,-0.221314,0.453588,0.391603,0.0376639,-0.250381,-0.250896,0.453925,0.393956,0.00252212,-0.26133,-0.238974,0.399908,0.0603911,0.219357,0.280414,0.200381,0.457509
23,-0.15413,0.0734829,-0.0303142,-0.0659267,0.153565,-0.164504,0.129171,0.00167453,-0.119495,0.0868818,-0.162231,0.124139,-0.0890533,-0.0444648,0.13584,0.0586435,0.216178,0.188775,0.255299,0.30298
24,-0.24714,-0.0900084,0.170947,0.0141479,-0.0655008,-0.258965,-0.0549524,0.139072,0.0723451,-0.00775119,-0.251614,-0.0572334,0.0887341,0.115896,-0.0975851,0.0683543,0.183194,0.218733,0.180391,0.446005
25,-0.351777,-0.266555,0.172405,0.0312605,-0.357556,-0.340965,-0.307403,0.127402,0.0932504,-0.285012,-0.345751,-0.250016,0.100215,0.0508481,-0.371308,0.0616191,0.14666,0.167652,0.176287,0.218393
26,0.0693654,0.0385721,-0.399703,-0.00228543,0.145003,0.0645756,0.0977956,-0.35534,-0.0120512,0.146547,0.0694493,0.0557249,-0.380238,-0.042364,-0.0426654,0.0711633,0.234385,0.283845,0.182885,0.331594
27,0.369343,0.0959033,-0.34646,-0.13404,0.177513,0.372208,0.110758,-0.246877,-0.179127,0.187609,0.376458,0.115805,-0.276874,-0.138984,0.122818,0.0579904,0.259532,0.239998,0.223419,0.495278
28,-0.404258,-0.0430738,0.209975,0.154435,-0.712026,-0.384022,-0.0652824,0.193882,0.244657,-0.543465,-0.391236,-0.0674357,0.138593,0.2867,-0.501108,0.0766516,0.23112,0.200506,0.123363,0.20066
29,0.213528,-0.0731153,-0.101517,-0.23572,0.241773,0.198322,-0.0668769,-0.0509554,-0.216793,0.308709,0.19652,-0.0892998,-0.0499123,-0.183544,0.293357,0.053528,0.180536,0.312234,0.182926,0.36873
30,0.0624875,0.0793959,-0.243973,0.0248346,0.26553,0.0611812,0.0391352,-0.141152,-0.0172612,0.23696,0.0682333,0.0474552,-0.165529,-0.0664906,0.120413,0.0618747,0.214403,0.246998,0.180811,0.284128
31,-0.133579,0.020939,-0.297858,-0.0857207,0.02343,-0.115637,-0.0247473,-0.415593,-0.0102593,0.107932,-0.132933,0.0641953,-0.404128,-0.0491123,0.0241738,0.0671935,0.235195,0.279716,0.175515,0.201505
32,-0.330361,-0.0507291,-0.0311177,0.0183879,0.0174775,-0.331036,-0.0833285,0.0114294,-0.0910908,-0.082225,-0.340724,-0.0331871,-0.0151305,0.0140867,-0.0208711,0.0637462,0.175258,0.226005,0.181318,0.486107
33,0.104161,0.116868,-0.270134,-0.214576,0.606903,0.0966047,0.140875,-0.338478,-0.242931,0.434318,0.102345,0.135584,-0.391853,-0.23161,0.339001,0.0612535,0.219802,0.180667,0.196802,0.361141
34,0.306119,0.186682,0.405306,-0.0781254,0.280684,0.294411,0.240974,0.362988,-0.118773,0.150428,0.318867,0.138962,0.362496,-0.0511002,0.208723,0.0672268,0.211241,0.27839,0.179673,0.314744
35,-0.234993,-0.0421353,0.319509,0.0416437,-0.130596,-0.233934,-0.0482363,0.293198,0.0387221,-0.144811,-0.230522,-0.0590552,0.307759,0.0847293,-0.0849855,0.0779685,0.179104,0.219836,0.213852,0.336805
36,0.102205,0.0876065,-0.20126,-0.000398686,-0.262172,0.0949692,-0.00632047,-0.237171,0.14986,-0.035534,0.0935614,0.0444408,-0.230669,0.0445901,-0.225892,0.0697479,0.248343,0.24216,0.161585,0.253845
37,0.273684,0.0427612,0.125249,0.416573,-0.467171,0.26662,0.0444427,0.225864,0.428462,-0.284187,0.268802,0.037704,0.115518,0.468696,-0.414411,0.0591864,0.229543,0.278382,0.176296,0.324784
38,-0.419977,0.0255597,-0.221371,-0.0309069,0.0475455,-0.425718,0.00856606,-0.188035,0.0254956,0.128141,-0.416076,0.00311094,-0.213901,-0.0374354,0.0259287,0.0833918,0.204385,0.180139,0.115718,0.13749
39,-0.0536535,0.0697312,-0.0460066,-0.0374336,0.814122,-0.0765216,0.119652,0.0434708,-0.234391,0.586412,-0.0772066,0.107654,0.0133541,-0.207987,0.586921,0.0734705,0.172498,0.219386,0.278807,0.318943
40,0.251872,-0.0106659,0.461866,0.181215,-0.150177,0.26014,0.00921004,0.358598,0.173998,-0.252938,0.26414,-0.0360773,0.270939,0.282912,-0.236991,0.0626655,0.234917,0.320494,0.236892,0.408313
41,-0.116905,0.0806757,0.100395,0.0503548,0.202145,-0.0982657,0.0157001,0.0876135,0.0118264,0.135898,-0.100298,0.0406245,0.0755266,-0.0154459,0.0807646,0.0689844,0.202355,0.21341,0.202368,0.238871
42,-0.286448,-0.0500981,-0.00946827,0.114553,-0.2046,-0.272117,-0.0605493,-0.0339136,0.078843,-0.259894,-0.27288,-0.0535014,-0.0621509,0.0784578,-0.27082,0.0850076,0.200427,0.196861,0.143716,0.165484
43,0.399831,-0.0410059,0.00362752,0.101098,0.0195384,0.395699,-0.0434184,-0.0227125,0.0752387,-0.053167,0.404936,-0.0498457,-0.0174597,0.0647239,-0.133295,0.0701824,0.225173,0.364759,0.209924,0.407818
44,-0.489175,0.0930657,0.231076,-0.0293657,0.179638,-0.480402,0.086309,0.190795,-0.00172242,0.184693,-0.489757,0.128852,0.169864,-0.0133697,0.120077,0.0733962,0.177025,0.181905,0.171811,0.286516
45,0.297572,-0.0749446,-0.256223,-0.369331,0.687853,0.286717,-0.0483509,-0.301592,-0.341742,0.616383,0.292358,-0.0776615,-0.271046,-0.291627,0.644568,0.0590644,0.223656,0.282084,0.209802,0.331658
46,0.415171,0.0409108,0.0506939,0.14952,-0.630649,0.421324,0.0117522,-0.00912529,0.282963,-0.349641,0.408075,0.0491763,-0.0628796,0.277137,-0.450388,0.0617042,0.242501,0.312867,0.124977,0.280548
47,-0.292262,-0.0599235,-0.189137,-0.255156,0.397319,-0.317593,-0.0220059,-0.113666,-0.290531,0.23411,-0.30758,-0.0291791,-0.098892,-0.274887,0.241044,0.0615339,0.207878,0.200875,0.210284,0.470341
48,0.363451,-0.0532936,-0.242061,-0.162061,0.0874495,0.359435,-0.0488578,-0.166095,-0.17037,0.064742,0.3601,-0.0217972,-0.195081,-0.100784,0.0899695,0.064741,0.211163,0.266458,0.192838,0.405438
49,-0.531555,-0.337198,-0.417376,0.000774323,-0.262348,-0.530619,-0.319888,-0.297126,-0.262886,-0.629826,-0.533258,-0.290274,-0.438159,-0.0660164,-0.373919,0.0812085,0.19566,0.153666,0.231617,0.320621
50,0.00486573,0.119671,0.0500296,0.120837,-0.175664,-0.00721605,0.170247,0.143938,0.115758,-0.180122,-0.00774364,0.174002,0.101876,0.134119,-0.21708,0.0691335,0.201313,0.303288,0.191485,0.401441
51,-0.0141181,0.169837,-0.185635,0.551457,-0.816971,-0.0175022,0.213313,-0.184391,0.594872,-0.739497,-0.0041187,0.201406,-0.167897,0.576794,-0.79147,0.0664447,0.149848,0.0938762,0.0764557,0.120264
52,0.219387,0.0413751,0.266721,-0.0191959,0.0875791,0.200511,0.0845473,0.250167,-0.0199452,0.0379542,0.210591,0.0693236,0.227528,0.0227932,0.0102589,0.060228,0.218207,0.266667,0.209902,0.376881
53,0.230058,0.125939,-0.262879,0.132596,0.0611014,0.220659,0.149521,-0.181256,0.0581782,-0.00657685,0.237316,0.144524,-0.30534,0.0216908,-0.102991,0.0649797,0.238759,0.28015,0.21074,0.238135
54,-0.313079,-0.170682,-0.278766,-0.269009,0.444917,-0.304343,-0.140897,-0.316511,-0.266973,0.423971,-0.317051,-0.118746,-0.381728,-0.242865,0.364272,0.0579186,0.197348,0.268867,0.249034,0.389598
55,0.774839,0.00322063,-0.00996454,-0.148108,0.164952,0.751885,0.0708617,-0.0205061,-0.108153,0.117879,0.755875,0.0502359,-0.041582,-0.0636721,0.0787283,0.0634116,0.195855,0.289341,0.219126,0.473047
56,-0.376502,0.0448343,0.541154,-0.073315,0.25559,-0.368603,0.0672409,0.423763,-0.0479895,0.144288,-0.379951,0.0807099,0.418765,-0.0150729,0.147622,0.0709628,0.168336,0.178977,0.218521,0.421259
57,0.211103,-0.0579139,-0.139313,-0.0690409,0.0541243,0.209617,-0.0689203,-0.125103,-0.0989196,-0.00382648,0.204708,-0.040919,-0.165366,-0.00748235,-0.0151908,0.0576192,0.207912,0.241762,0.17967,0.45275
58,0.053076,-0.00749102,-0.00775693,0.103982,-0.23546,0.0575302,-0.0103926,-0.048898,0.154989,-0.0598854,0.0484005,0.00944262,-0.0461531,0.194217,-0.190106,0.0627166,0.214196,0.296834,0.197995,0.389604
59,-0.165031,-0.155656,-0.057655,0.252947,-0.14514,-0.165258,-0.167333,0.0322163,0.200816,-0.238742,-0.169219,-0.15419,0.0175459,0.18096,-0.311502,0.0560267,0.175417,0.212062,0.159764,0.342343
60,0.239905,0.0518742,0.491986,0.157763,0.246019,0.241274,0.059189,0.422099,-0.014401,0.0315845,0.245685,0.0354326,0.492606,0.0198722,0.0475343,0.0710045,0.169839,0.267068,0.230933,0.243284
61,0.185521,0.155887,-0.00434976,0.374903,-0.825509,0.207998,0.0582777,-0.081096,0.417856,-0.718073,0.196509,0.137452,-0.102171,0.440979,-0.683832,0.0553331,0.246203,0.226247,0.138252,0.283715
62,0.187437,-0.17451,0.042186,0.0421104,0.177787,0.176655,-0.142679,0.0869966,-0.0369312,0.0728853,0.175586,-0.144372,0.0166071,-0.035641,0.0358103,0.0649689,0.195467,0.288881,0.27634,0.347207
63,-0.168861,-0.173534,-0.0505321,-0.059718,0.0499198,-0.176447,-0.140873,-0.0807519,-0.0864152,-0.0320269,-0.182504,-0.122758,-0.10734,-0.0482171,-0.00890889,0.0583069,0.177323,0.246936,0.163663,0.250327
64,-0.299733,-0.0139996,0.00799727,0.0979688,-0.214714,-0.314928,0.0684158,-0.057644,0.204372,-0.0576734,-0.309669,0.0519438,-0.0315758,0.111821,-0.217501,0.0707392,0.201127,0.177247,0.138556,0.205928
65,-0.354379,0.211206,0.337125,0.0358169,0.123342,-0.350362,0.253339,0.313204,0.00215252,0.0119101,-0.335386,0.210797,0.238439,0.0512235,-0.000745994,0.0831112,0.210564,0.21096,0.167416,0.394345
66,-0.124494,0.0160374,-0.738678,-0.138554,0.610439,-0.140719,0.0307961,-0.622594,-0.0585232,0.730593,-0.138976,0.0524325,-0.707789,-0.216507,0.485612,0.0666182,0.23716,0.256634,0.224326,0.24889
67,0.281669,-0.175478,0.25561,0.427004,-0.728761,0.296156,-0.133662,-0.159305,0.576367,-0.516452,0.2747,-0.087458,-0.192572,0.58553,-0.628911,0.0566941,0.25804,0.377925,0.140772,0.363073
68,-0.516723,-0.0115537,0.378205,-0.0220441,0.124943,-0.508884,0.00114371,0.362392,-0.0507744,0.0509578,-0.513562,0.0221481,0.289945,0.01014,0.0779803,0.0706997,0.133054,0.202955,0.219895,0.310471
69,-0.512585,-0.0583878,-0.205461,-0.22643,0.177421,-0.526435,-0.0268863,-0.192188,-0.246915,0.148135,-0.509639,-0.0184571,-0.245768,-0.170862,0.217138,0.0719276,0.221702,0.182106,0.194095,0.421417
70,-0.65204,0.0532564,-0.0347888,0.00249459,-0.116422,-0.689133,0.131885,0.0208002,-0.031075,-0.0961478,-0.661759,0.0894419,-0.082866,0.107656,-0.086821,0.0803629,0.185448,0.162916,0.184878,0.390995
71,-0.237886,0.037635,0.155695,-0.106483,-0.131363,-0.233599,0.0763746,0.228271,-0.0260229,0.0459116,-0.238756,0.0805138,0.0923385,0.0239349,0.015499,0.0690993,0.183907,0.302307,0.203859,0.276264
72,0.0459682,0.111031,-0.168591,0.100169,-0.558819,0.0360786,0.148177,-0.246198,0.356838,-0.250222,0.0569602,0.121835,-0.224593,0.182096,-0.465481,0.0616565,0.202386,0.182981,0.157705,0.190203
73,0.437885,-0.114436,0.427098,0.14252,-0.57397,0.456248,-0.140196,0.31151,0.266253,-0.431993,0.448265,-0.141486,0.304893,0.194152,-0.537333,0.0647556,0.17828,0.253853,0.196365,0.229904
74,-0.125791,-0.268011,0.378786,-0.00156107,-0.24044,-0.126023,-0.278852,0.208143,0.132387,-0.0700871,-0.128964,-0.240439,0.232209,0.102801,-0.165387,0.0650811,0.14257,0.274729,0.150388,0.305291
75,-0.391557,-0.109089,0.437642,-0.111262,-0.0481166,-0.378649,-0.115809,0.31159,-0.0210417,-0.0781177,-0.378801,-0.104042,0.303923,0.040392,-0.012225,0.0692231,0.152845,0.220232,0.186551,0.413903
76,-0.170483,-0.0899341,-0.102643,0.0254832,-0.181087,-0.167757,-0.029681,-0.205739,0.02565,-0.23452,-0.171618,-0.0415111,-0.234199,0.0296586,-0.243926,0.0721981,0.192372,0.21902,0.178333,0.286606
77,0.146333,0.0316828,0.0734582,-0.142552,0.143967,0.157967,0.0222915,0.071872,-0.0383913,0.270128,0.140807,0.0452177,0.0247434,-0.0601243,0.151596,0.0663161,0.175276,0.29472,0.194707,0.267382
78,0.114626,0.00523365,-0.506622,-0.274638,0.592185,0.103363,0.0839453,-0.522033,-0.305796,0.45228,0.108983,0.0582092,-0.480491,-0.312705,0.45567,0.061718,0.21716,0.269359,0.171815,0.406854
79,0.13638,0.0748423,0.0345896,0.244097,-0.209789,0.138358,0.0116504,0.10903,0.238373,-0.0615377,0.136087,0.0878341,-0.0054033,0.286733,-0.245599,0.0700263,0.204375,0.240535,0.161442,0.352419
80,0.135669,0.0741199,0.0328808,-0.0766215,0.419775,0.12884,0.0689215,0.101002,-0.194032,0.314348,0.124694,0.0967207,0.0975906,-0.116061,0.351572,0.0702622,0.209433,0.28095,0.245462,0.286757
81,-0.0235826,0.104374,-0.0167687,0.0259379,0.139845,-0.0118299,0.0354407,0.0468018,-0.0307623,0.125115,-0.0115779,0.0693815,-0.0264025,-0.0126136,0.0352166,0.0652386,0.239052,0.275042,0.182164,0.3479
82,-0.472237,-0.132706,0.0723289,0.171412,-0.241311,-0.519694,-0.00868462,0.0478382,0.184196,-0.249332,-0.504683,-0.00970664,0.036218,0.165401,-0.28318,0.0663927,0.205359,0.161641,0.188897,0.301101
83,0.632359,-0.0410747,0.219187,0.400768,-0.635202,0.617088,-0.0475008,0.186371,0.351925,-0.682226,0.629918,-0.00848788,0.181418,0.327164,-0.734187,0.0606651,0.215824,0.204227,0.142625,0.167061
84,0.141148,0.102995,-0.00427067,-0.122561,0.313283,0.134041,0.150441,0.0349843,-0.179301,0.234892,0.145321,0.129044,0.00828177,-0.143743,0.153673,0.0652846,0.229536,0.239471,0.224232,0.48907
85,-0.230628,0.0640549,0.33678,0.268749,-0.221761,-0.217176,0.0523136,0.280385,0.277514,-0.280676,-0.233769,0.111513,0.216328,0.355055,-0.274284,0.0743595,0.204674,0.230665,0.170865,0.393867
86,-0.0335933,-0.184174,-0.0250328,0.00262913,-0.414493,-0.0661445,-0.177304,0.0821934,-0.0396943,-0.483596,-0.060616,-0.134022,-0.0666831,0.0801926,-0.357357,0.0626833,0.182101,0.241944,0.278705,0.335145
87,0.370104,0.0325177,0.0221889,-0.0866628,0.0972793,0.359187,0.0183498,0.0983129,0.0432992,0.304677,0.370374,0.0246836,0.0149243,-0.0425277,0.111132,0.0617355,0.218665,0.328248,0.239345,0.330499
88,-0.215581,0.0802088,-0.602359,-0.141332,0.251815,-0.226777,0.0794812,-0.516774,-0.184858,0.212739,-0.211432,0.07154,-0.567437,-0.163881,0.135719,0.0767812,0.262884,0.278745,0.180212,0.409706
89,-0.0306773,-0.0336061,0.00450533,-0.12333,0.671289,-0.0412101,-0.0104495,0.00368028,-0.228224,0.518605,-0.0370961,0.0380198,-0.0654545,-0.180574,0.490957,0.0825856,0.202623,0.295392,0.21603,0.305226
90,-0.0612411,-0.0480529,-0.137535,-0.0740063,0.0330476,-0.0561844,-0.0572648,-0.0713178,-0.127571,-0.03949,-0.0569645,-0.0400714,-0.152535,-0.0465293,0.0278709,0.0620297,0.20698,0.271525,0.179041,0.371276
91,0.126552,-0.178557,-0.148113,0.0737707,0.0744745,0.112911,-0.0838066,-0.245341,0.044254,-0.105917,0.115102,-0.119063,-0.240081,0.0325585,-0.158461,0.0656185,0.23527,0.31134,0.20045,0.388695
92,-0.261493,-0.108429,-0.0151701,-0.349507,0.462057,-0.255465,-0.152706,-0.0459652,-0.2909,0.537184,-0.249676,-0.139731,-0.0573838,-0.249646,0.509982,0.0695514,0.212082,0.268114,0.222503,0.322666
93,0.0976679,0.0475522,-0.496268,-0.126267,0.105152,0.0750639,0.0526471,-0.460094,-0.147076,0.0862512,0.085975,0.0666692,-0.447947,-0.119171,0.0649393,0.0713846,0.255849,0.273119,0.173486,0.453138
94,-0.0499676,-0.0203065,-0.737134,-0.153748,0.165562,-0.059891,0.0177338,-0.701111,-0.0852755,0.249209,-0.0495348,0.0299948,-0.756001,-0.13824,0.143191,0.0734684,0.28628,0.274823,0.190419,0.244379
95,-0.0418123,0.0785621,-0.0213757,-0.352997,0.713275,-0.0526139,0.080472,-0.0121646,-0.299721,0.84874,-0.0605595,0.116551,0.00892505,-0.306348,0.73736,0.0767674,0.245109,0.223816,0.183106,0.268577
96,0.164466,0.184443,0.156765,0.0606485,-0.113444,0.175127,0.201332,0.282569,-0.0118483,-0.138181,0.163486,0.201657,0.294848,0.0532375,-0.0113626,0.0642718,0.209196,0.211717,0.196775,0.396621
97,-0.404763,0.257652,0.061291,-0.17937,-0.0145018,-0.41287,0.219702,0.0584795,-0.0925758,0.0966446,-0.402838,0.219415,-0.00199266,-0.0324032,0.143879,0.0788941,0.177965,0.172521,0.168524,0.206942
98,-0.0158529,0.0131718,0.00121981,0.0412091,-0.0200684,-0.0243676,0.0423425,0.0101645,0.0578616,-0.0210508,-0.0220018,0.0481025,-0.00618933,0.0540665,-0.0517941,0.0638329,0.216849,0.239044,0.202931,0.359771
99,0.313671,-0.053682,-0.0309843,0.0270855,-0.312509,0.299347,-0.0221682,-0.0150441,0.0233509,-0.371279,0.295197,0.0243765,-0.0921818,0.108512,-0.264442,0.0660692,0.258548,0.276083,0.180063,0.268063
100,-0.396891,-0.101122,0.428255,0.284315,-0.643687,-0.394044,-0.108673,0.418406,0.339174,-0.574287,-0.397647,-0.0870667,0.428134,0.300714,-0.642947,0.0666956,0.125601,0.148336,0.139818,0.186637
101,0.174022,0.160884,0.333776,0.25042,-0.314871,0.177312,0.154024,0.280038,0.343294,-0.0837449,0.18697,0.114782,0.28986,0.317876,-0.266709,0.0666987,0.218996,0.313653,0.240308,0.40363
102,0.202861,0.0277464,-0.342809,-0.0624542,0.128557,0.213364,0.0699534,-0.324754,-0.0523563,0.194353,0.209642,-0.000540871,-0.274001,-0.0679159,0.0393152,0.0689697,0.213143,0.309393,0.218507,0.459848
103,0.0793908,0.111206,0.0440765,0.140637,-0.0704873,0.0934424,0.110666,0.0875136,0.085908,-0.134044,0.0844029,0.145575,0.0247517,0.103215,-0.155675,0.0702548,0.228129,0.261942,0.157647,0.24287
104,-0.0402127,-0.223178,0.3272,-0.0824175,-0.00316436,-0.0620486,-0.155194,0.319685,-0.100567,-0.0233991,-0.056747,-0.18676,0.221792,0.00152279,0.0208291,0.0619463,0.177627,0.306962,0.233045,0.427872
105,-0.462975,0.0384184,0.572738,-0.171799,0.463999,-0.472209,0.033315,0.503584,-0.186035,0.362155,-0.468972,0.0388047,0.508253,-0.124973,0.40718,0.0723699,0.131227,0.175933,0.20476,0.295898
106,-0.265648,-0.0280279,0.385878,0.0968446,-0.0957145,-0.284138,-0.00690515,0.333073,0.132314,-0.125071,-0.270182,-0.0421423,0.310737,0.185461,-0.122331,0.0712455,0.176543,0.230478,0.195903,0.367989
107,0.186771,0.175578,0.341834,0.111571,0.307268,0.189923,0.1282,0.410653,-0.049964,0.155901,0.190006,0.144243,0.34803,-0.0120503,0.128528,0.0742812,0.183281,0.325799,0.213487,0.228109
108,-0.052318,-0.123763,-0.439584,-0.170775,0.343173,-0.0540631,-0.120352,-0.393733,-0.222891,0.250955,-0.0560359,-0.0721201,-0.503382,-0.188032,0.237914,0.064782,0.224672,0.285237,0.197483,0.322916
109,0.265119,-0.0473972,-0.091061,-0.0182291,-0.0558331,0.265099,-0.0459292,-0.0898617,0.0141381,-0.0864992,0.264196,-0.0294913,-0.0404772,0.0219575,-0.0305274,0.0582854,0.215835,0.279407,0.163323,0.420241
110,-0.0868496,0.0733794,-0.148425,0.209954,-0.103993,-0.0804584,0.0817317,-0.136006,0.154489,-0.183308,-0.0836943,0.103632,-0.228914,0.140742,-0.312988,0.0600421,0.251708,0.234426,0.164924,0.376282
111,0.219517,0.0868392,0.270881,-0.0495073,0.30806,0.250814,0.107184,0.177496,-0.0951221,0.182878,0.244153,0.0997206,0.195168,-0.0615002,0.171927,0.0678411,0.200763,0.283671,0.221679,0.334793
112,-0.22656,0.0268669,-0.00615676,-0.143623,0.677046,-0.222355,0.0537022,0.0945567,-0.158058,0.717247,-0.218464,0.0485147,0.116279,-0.219238,0.612356,0.0804083,0.188723,0.209625,0.171459,0.222422
113,-0.139294,0.0388368,0.27053,0.0974837,-0.00218426,-0.119974,0.01101,0.243498,0.0246564,-0.111234,-0.127337,0.012667,0.240397,0.0806993,-0.0689806,0.0711958,0.199615,0.259034,0.156801,0.246482
114,-0.220137,0.101419,-0.538487,0.0292696,-0.22359,-0.211062,0.109666,-0.502031,-0.0954386,-0.437751,-0.222837,0.137477,-0.518988,0.0145846,-0.260505,0.0748836,0.229232,0.204246,0.132671,0.230468
115,0.392679,0.126119,0.189303,0.0174555,-0.587921,0.410502,0.0297126,0.115633,0.12052,-0.461843,0.407687,0.0823238,0.0838789,0.190291,-0.391562,0.0648236,0.25582,0.182422,0.153666,0.185083
116,-0.141372,-0.114169,-0.167151,-0.241494,0.5282,-0.118821,-0.118238,-0.322485,-0.265467,0.462694,-0.127117,-0.0932448,-0.307923,-0.262933,0.348701,0.0669951,0.22715,0.259939,0.213353,0.464585
117,-0.0473548,-0.0260778,0.0687904,-0.107599,0.135866,-0.0433708,-0.0205392,-0.0256956,-0.0763959,0.0736272,-0.0416308,-0.0131079,0.0150705,-0.0733899,0.0716199,0.0715895,0.212273,0.221377,0.20587,0.549231
