id,logka_SAEM,logV_SAEM,logCl_SAEM
1,0.0525852,4.72462,1.50906
2,0.0373471,4.28793,1.71397
3,0.066726,4.10351,1.33402
4,-0.07416,4.27957,1.01194
5,0.0795418,4.1474,1.03285
6,0.0129978,4.26554,1.44776
7,0.0620801,3.99819,1.1931
8,-0.0299537,4.2593,0.994869
9,-0.0410251,4.02791,1.07022
10,0.0200667,4.21049,1.41797
11,-0.0744052,3.74026,1.40072
12,-0.0252764,4.06336,1.34057
13,-0.0141625,3.72818,1.51081
14,0.121694,4.00714,1.57495
15,0.0536988,4.01094,1.2491
16,0.0296603,4.06848,1.71017
17,0.0105582,4.26182,1.57051
18,0.0301325,4.00136,1.12519
19,0.0833545,3.73718,1.8262
20,0.0946436,3.79298,1.25677
21,-0.182579,4.23874,1.3752
22,0.0341172,3.94143,1.90752
23,-0.0456053,4.3724,1.28568
24,0.0582842,3.99051,1.77224
25,0.0843143,4.22779,1.20929
26,0.00855799,4.10581,1.28551
27,-0.0216478,4.159,1.14092
28,0.374389,3.98727,1.18957
29,-0.00727455,4.29248,1.39096
30,0.0858536,4.1466,1.55155
31,-0.0974742,3.93266,1.10802
32,0.0376106,4.94432,1.44206
33,-0.0240588,4.64039,1.2162
34,-0.0696907,4.35791,1.24255
35,0.178954,3.79266,1.29075
36,0.0173572,4.1527,1.41857
37,0.0257804,4.1066,1.87852
38,0.0207893,4.33533,1.39395
39,-0.0617736,4.19142,1.34544
40,0.0166513,4.25747,1.49591
41,-0.0510494,4.19224,1.07413
42,-0.278854,4.52616,1.5347
43,0.0169652,3.90021,0.960488
44,0.069067,4.43102,1.22506
45,0.154876,3.9962,0.91266
46,-0.00736289,3.99872,1.36107
47,0.151562,4.15097,1.32308
48,0.0116047,4.73347,1.18024
49,-0.0182701,4.47327,1.04878
50,-0.166266,4.2602,1.26552
51,-0.118668,4.04449,1.55147
52,-0.186019,4.4947,1.92563
53,-0.00303545,4.33137,1.14498
54,-0.202132,4.14477,1.39784
55,-0.120176,4.56047,1.47026
56,-0.206778,3.7253,0.986629
57,0.0405419,4.08,1.22602
58,0.0207911,4.08582,1.25973
59,-0.0439691,4.15872,1.70268
60,-0.00143438,3.5182,0.919614
61,-0.0190303,4.52479,1.47627
62,-0.00327999,4.02285,1.0272
63,-0.0849193,4.83499,1.17136
64,-0.0748945,4.39767,1.71952
65,-0.0598939,4.57741,1.39111
66,-0.0123954,4.10718,1.21775
67,0.00805017,3.90151,1.595
68,0.0985237,4.11965,1.47363
69,0.0398404,4.2138,1.514
70,0.0381897,4.30811,1.61998
71,0.0636504,4.25258,1.62989
72,-0.0750552,4.37756,1.30549
73,0.047301,3.84703,2.28815
74,-0.0164437,4.29456,1.07946
75,-0.0402822,3.84068,1.26446
76,0.00577637,4.00018,1.28011
77,0.00158147,4.19121,1.27967
78,0.00658635,3.94007,1.61951
79,-0.0161337,4.33703,1.29151
80,0.0328155,4.3972,1.29327
81,-0.213222,4.43478,1.14985
82,-0.0127135,4.64961,1.56287
83,0.0221559,4.20862,1.51696
84,0.0162869,4.22113,0.991273
85,-0.012061,4.31075,1.53774
86,0.11983,4.19669,2.15446
87,0.0437009,4.14096,1.77166
88,0.00369962,4.24473,1.64583
89,0.0171371,4.66948,1.543
90,-0.0998258,4.81332,1.39289
91,0.0186955,4.2601,1.43642
92,0.113725,3.88595,1.65233
93,-0.256556,4.07999,0.711244
94,0.342993,3.46493,1.27429
95,0.0326401,3.9563,1.71742
96,0.0257883,4.14808,1.28846
97,0.0265584,3.93769,1.19326
98,0.0626795,4.20673,1.41979
99,-0.134423,4.45897,1.40382
100,0.0123505,4.1057,1.18144
101,0.0796452,4.24768,1.57546
102,0.149206,3.96601,1.37418
103,-0.139532,4.46878,1.1405
104,-0.125813,4.49666,1.02962
105,-0.0183923,4.45717,1.51473
106,0.0534878,3.93268,0.957771
107,0.0186731,3.97034,1.60451
108,-0.0567697,4.18722,0.974441
109,-0.0716324,4.22018,1.39526
110,0.309308,3.55719,0.943839
111,0.0158347,4.51503,1.54394
112,0.0209168,4.19969,1.79869
113,0.0301544,4.29089,1.41255
114,0.155105,4.06586,1.30958
115,-0.135798,4.64893,1.39076
116,0.0825993,3.90864,1.55291
117,-0.046794,3.86813,1.04085
118,0.063652,4.12622,1.48265
119,-0.0264904,4.34021,1.18383
120,0.00498269,4.35515,1.60614
