id,eta_logka_SAEM,eta_logV_SAEM,eta_logCl_SAEM
1,0.0775582,0.214271,-0.157815
2,-0.0176119,-0.126078,-0.440257
3,0.0116721,-0.407055,-0.225151
4,0.000958131,0.0404325,0.222762
5,-0.0311894,0.189756,0.422824
6,0.0135438,-0.145544,-0.32262
7,0.655728,-0.369577,-0.0715838
8,0.0814514,-0.0635601,0.566212
9,-0.075037,0.115102,0.0992866
10,0.0567028,-0.043978,-0.390525
11,-0.0631888,-0.160183,-0.153263
12,0.174697,-0.162754,0.504685
13,0.034395,-0.176525,-0.2191
14,0.0131689,-0.010991,-0.112126
15,0.123819,-0.083689,-0.261906
16,0.0126504,0.202463,0.0726038
17,-0.0472652,-0.501372,-0.550267
18,0.0213195,0.0525003,0.315506
19,0.0267461,0.110279,-0.187627
20,0.0281515,0.328444,0.112165
21,-0.0940028,-0.104148,-0.141652
22,-0.459248,0.233601,0.0588901
23,-0.317198,0.160269,-0.0834964
24,-0.0776438,-0.256291,-0.362331
25,0.166777,-0.0951597,0.787171
26,-0.367613,0.105326,-0.219165
27,-0.145371,0.0296227,-0.229532
28,-0.11588,0.317305,0.214506
29,0.0761277,-0.186405,0.215482
30,0.0134827,0.156688,0.556338
31,-0.208053,-0.578169,0.0505884
32,0.0487646,0.0910808,-0.0770458
33,0.0419356,-0.135426,-0.239479
34,0.0028787,-0.00812219,0.256095
35,0.100562,0.67098,0.0668257
36,-0.0680407,0.346972,-0.349256
37,-0.0850363,-0.360889,-0.60964
38,-0.0312971,-0.318543,0.0889063
39,0.172884,-0.132612,1.1297
40,-0.0132131,-0.144539,-0.0570016
41,-0.0958292,-0.0069655,-0.0221071
42,0.0985144,-0.341394,0.121132
43,-0.037767,-0.182522,-0.478114
44,0.0755266,0.119063,-0.0139908
45,-0.3119,0.192907,0.196838
46,-0.149365,-0.167251,-0.433562
47,0.0748519,0.0353653,-0.33895
48,-0.210276,0.120225,-0.25291
49,-0.0681154,0.082373,0.0606503
50,0.0135233,-0.127136,0.357239
51,0.150612,-0.101066,0.178995
52,-0.0306894,0.0319968,-0.0847254
53,-0.0677369,-0.153835,-0.12083
54,0.0925074,0.193339,0.358017
55,0.0717242,0.170566,0.237522
56,0.0108238,-0.0642998,0.244545
57,0.0251412,0.045271,0.114467
58,0.00814444,0.362559,-0.190802
59,0.0141295,0.512521,0.0836981
60,-0.0539659,0.0742678,-0.0379481
61,0.449886,-0.0331183,0.0380314
62,0.088207,-0.199387,0.169095
63,-0.197297,-0.136491,-0.248138
64,0.0223853,-0.117557,-0.131958
65,0.0155484,-0.287934,-0.447329
66,-0.00326359,0.141213,-0.124427
67,0.127982,0.406495,0.0564663
68,-0.102853,0.213246,-0.036354
69,-0.0628101,0.269388,-0.36359
70,0.0811565,0.0858673,0.211545
71,0.104232,0.343675,0.0511201
72,-0.0261219,-0.290725,-0.307054
73,0.013103,0.11325,-0.253884
74,-0.243699,0.438508,0.152522
75,-0.191512,0.520102,-0.044556
76,-0.09587,0.131789,-0.235251
77,-0.00933447,0.0367109,0.0188446
78,0.00403529,0.123149,0.0507386
79,0.108441,0.0699793,0.376484
80,0.0877907,-0.295618,0.0721152
81,0.122423,-0.218056,-0.00517866
82,-0.0515808,-0.163842,0.701174
83,-0.140456,-0.249208,-0.357919
84,0.105125,0.409853,0.453627
85,-0.0241435,-0.0777452,0.1294
86,0.0303976,0.181698,-0.0813871
87,-0.00731422,0.0201655,-0.263427
88,-0.0249238,-0.203796,0.0928164
89,0.0264724,-0.215623,0.269068
90,0.131049,-0.236415,0.418898
91,-0.0323712,-0.216677,-0.166854
92,-0.382623,0.0916507,-0.0255661
93,-0.0771567,-0.292802,-0.295496
94,-0.100652,0.305315,0.0902751
95,-0.099192,0.232825,0.0511999
96,0.0780429,-0.0589126,-0.0760669
97,-0.0134045,-0.0607462,-0.520733
98,0.253471,-0.0264541,-0.21824
99,0.00765473,-0.00395342,-0.264347
100,-0.120028,-0.122283,-0.071918
101,0.156507,-0.186155,-0.432583
102,-0.0304673,-0.194039,-0.298829
103,0.0706336,0.156229,-0.165071
104,0.00952914,0.173977,0.335203
105,0.00452809,-0.154376,-0.0157213
106,0.008878,0.0950252,0.423654
107,-0.199542,0.448141,0.0706831
108,0.0230449,0.34805,0.458086
109,-0.161967,-0.0550886,-0.129729
110,0.252435,-0.0100442,0.0308434
111,-0.0467805,0.321854,0.0917116
112,0.0617539,0.0446457,0.193672
113,-0.0484774,0.132669,-0.0352223
114,0.0209978,-0.216206,-0.211899
115,0.120423,-0.0377753,0.52582
116,0.00108605,-0.247999,-0.719324
117,-0.0591278,0.108409,-0.104754
118,0.394299,-0.657713,-0.0877522
119,0.132578,-0.0126868,0.490052
120,0.0314942,-0.42029,0.376382
